in.county,hdd,cdd,switchover_lt15,switchover_lt20,switchover_lt25,switchover_lt30,switchover_lt35,switchover_lt40
G1801790,6638.2625,965.36,1127.4575,1770.1475,2611.985,3349.96,4411.07,5234.495
G1801810,6058.465,1123.9375,1261.3925,1938.725,2639.23,3213.91,3828.2,4473.4
G1801830,6638.2625,965.36,1127.4575,1770.1475,2611.985,3349.96,4411.07,5234.495
G1900010,6302.265,1109.34,1097.2375,1735.455,2513.99,2990.825,4093.3375,4880.94
G1900030,6302.265,1109.34,1097.2375,1735.455,2513.99,2990.825,4093.3375,4880.94
G1900050,6257.19,1139.64,750.3,1270.2775,2130.7575,2846.3825,4069.33,4798.175
G1900070,6794.275,1030.75,2038.9475,2767.5875,3285.995,3831.1275,4532.88,5062.16
G1900090,6788.5475,1043.5175,1379.63,2033.475,2786.275,3473.7675,4550.35,5404.62
G1900110,7026.21,900.255,2172.9925,2923.8275,3470.8425,3982.7675,4805.645,5413.04
G1900130,7396.24,1061.4775,1948.135,2664.8625,3542.9625,4262.35,5218.435,6022.7325
G1900150,6824.295,1033.365,1127.3425,1784.2575,2581.15,3335.4725,4457.1075,5305.605
G1900170,7396.24,1061.4775,1948.135,2664.8625,3542.9625,4262.35,5218.435,6022.7325
G1900190,6564.84,810.63,1005.8075,1480.9075,2163.625,2932.415,4048.4425,4884.7025
G1900210,7171.175,959.48,1528.925,2314.45,3302.3175,4094.13,5114.17,5747.1325
G1900230,6905.0975,868.01,1347.0425,1875.095,2420.2625,3078.945,4333.235,5143.755
G1900250,7290.125,1025.8775,1747.22,2447.7325,3408.6325,4308.5075,5223.5575,5906.5625
G1900270,7021.405,1080.175,1758.4275,2406.7825,3079.985,3836.71,4846.905,5593.2225
G1900290,6788.5475,1043.5175,1379.63,2033.475,2786.275,3473.7675,4550.35,5404.62
G1900310,6397.0325,1196.6075,1090.1075,1675.6825,2537.4775,3404.585,4479.6475,5090.285
G1900330,8035.9875,850.14,2788.165,3570.5375,4275.5025,5027.485,5994.845,6648.11
G1900350,7171.175,959.48,1528.925,2314.45,3302.3175,4094.13,5114.17,5747.1325
G1900370,6905.0975,868.01,1347.0425,1875.095,2420.2625,3078.945,4333.235,5143.755
G1900390,6154.945,1330.465,891.915,1448.125,2062.35,2677.73,3842.5275,4712.995
G1900410,8311.7575,791.7175,3164.565,3855.225,4634.0375,5406.3275,6189.2975,6816.9075
G1900430,6257.19,1139.64,750.3,1270.2775,2130.7575,2846.3825,4069.33,4798.175
G1900450,7013.3425,1161.805,1356.2975,2024.89,2723.795,3671.525,4879.89,5764.15
G1900470,6691.19,1225.535,1453.2,2066.335,2786.1725,3384.935,4523.9575,5374.83
G1900490,6594.555,1288.755,1499.02,2180.97,2748.04,3301.3975,4381.4475,5304.26
G1900510,6794.275,1030.75,2038.9475,2767.5875,3285.995,3831.1275,4532.88,5062.16
G1900530,6154.945,1330.465,891.915,1448.125,2062.35,2677.73,3842.5275,4712.995
G1900550,6984.745,965.05,1953.9675,2445.035,3206.9875,3815.195,4735.095,5538.78
G1900570,5785.32,1575.3675,1149.835,1651.4675,2234.3775,2891.485,3745.2725,4413.2675
G1900590,8311.7575,791.7175,3164.565,3855.225,4634.0375,5406.3275,6189.2975,6816.9075
G1900610,7670.9325,708.885,1790.1725,2674.6225,3602.9425,4486.59,5656.875,6334.3825
G1900630,8588.15,751.25,3804.4975,4572.6025,5325.15,6046.7,6692.395,7272.98
G1900650,6564.84,810.63,1005.8075,1480.9075,2163.625,2932.415,4048.4425,4884.7025
G1900670,6905.0975,868.01,1347.0425,1875.095,2420.2625,3078.945,4333.235,5143.755
G1900690,8035.9875,850.14,2788.165,3570.5375,4275.5025,5027.485,5994.845,6648.11
G1900710,6433.8625,1392.0775,1238.2475,1734.245,2467.2125,3056.88,4227.8425,5138.57
G1900730,7021.405,1080.175,1758.4275,2406.7825,3079.985,3836.71,4846.905,5593.2225
G1900750,6324.905,982.3925,1332.045,1739.0575,2263.8425,2781.8775,3877.665,4634.825
G1900770,7021.405,1080.175,1758.4275,2406.7825,3079.985,3836.71,4846.905,5593.2225
G1900790,6449.975,1279.9175,971.6875,1570.41,2362.825,3007.2825,4019.5575,4918.0275
G1900810,8035.9875,850.14,2788.165,3570.5375,4275.5025,5027.485,5994.845,6648.11
G1900830,6449.975,1279.9175,971.6875,1570.41,2362.825,3007.2825,4019.5575,4918.0275
G1900850,6138.9175,1406.575,966.815,1646.795,2370.805,3160.02,4013.1,4767.8625
G1900870,6345.8725,1124.32,978.88,1552.46,2227.81,2867.29,3978.455,4675.01
G1900890,6905.0975,868.01,1347.0425,1875.095,2420.2625,3078.945,4333.235,5143.755
G1900910,7290.125,1025.8775,1747.22,2447.7325,3408.6325,4308.5075,5223.5575,5906.5625
G1900930,7171.175,959.48,1528.925,2314.45,3302.3175,4094.13,5114.17,5747.1325
G1900950,7026.21,900.255,2172.9925,2923.8275,3470.8425,3982.7675,4805.645,5413.04
G1900970,7670.9325,708.885,1790.1725,2674.6225,3602.9425,4486.59,5656.875,6334.3825
G1900990,6324.905,982.3925,1332.045,1739.0575,2263.8425,2781.8775,3877.665,4634.825
G1901010,6252.145,1275.3325,1146.3025,1593.075,2165.3925,2758.6875,3967.6925,4767.365
G1901030,7026.21,900.255,2172.9925,2923.8275,3470.8425,3982.7675,4805.645,5413.04
G1901050,6984.745,965.05,1953.9675,2445.035,3206.9875,3815.195,4735.095,5538.78
G1901070,6252.145,1275.3325,1146.3025,1593.075,2165.3925,2758.6875,3967.6925,4767.365
G1901090,7035.9325,886.33,1358.1575,1918.21,2870.635,3751.845,4880.7975,5572.605
G1901110,5548.09,1360.96,814.86,1200.785,1798.1325,2510.6625,3419.8775,4150.7325
G1901130,7026.21,900.255,2172.9925,2923.8275,3470.8425,3982.7675,4805.645,5413.04
G1901150,6397.0325,1196.6075,1090.1075,1675.6825,2537.4775,3404.585,4479.6475,5090.285
G1901170,6154.945,1330.465,891.915,1448.125,2062.35,2677.73,3842.5275,4712.995
G1901190,7090.4875,919.1575,1387.155,1939.0625,2775.7775,3642.5975,4598.95,5438.125
G1901210,6594.555,1288.755,1499.02,2180.97,2748.04,3301.3975,4381.4475,5304.26
G1901230,6794.275,1030.75,2038.9475,2767.5875,3285.995,3831.1275,4532.88,5062.16
G1901250,5979.4375,1372.42,1076.7925,1564.0225,2162.7275,2822.7925,3840.9575,4575.9925
G1901270,6324.905,982.3925,1332.045,1739.0575,2263.8425,2781.8775,3877.665,4634.825
G1901290,6045.65,1072.4975,910.085,1362.95,2089.235,2883.1375,3690.3625,4411.52
G1901310,6905.0975,868.01,1347.0425,1875.095,2420.2625,3078.945,4333.235,5143.755
G1901330,6805.145,1160.2175,1783.1825,2438.0425,2983.8725,3678.1025,4615.675,5386.3775
G1901350,6794.275,1030.75,2038.9475,2767.5875,3285.995,3831.1275,4532.88,5062.16
G1901370,6185.6675,1392.515,1074.9425,1661.38,2347.895,2815.0775,3826.1275,4666.0725
G1901390,6397.0325,1196.6075,1090.1075,1675.6825,2537.4775,3404.585,4479.6475,5090.285
G1901410,7090.4875,919.1575,1387.155,1939.0625,2775.7775,3642.5975,4598.95,5438.125
G1901430,7090.4875,919.1575,1387.155,1939.0625,2775.7775,3642.5975,4598.95,5438.125
G1901450,6200.1325,1478.4625,1101.7575,1688.1475,2388.0675,3026.4825,4082.765,4856.395
G1901470,8588.15,751.25,3804.4975,4572.6025,5325.15,6046.7,6692.395,7272.98
G1901490,6308.705,1181.6075,1242.1275,1733.015,2457.245,3250.41,4346.795,5039.4125
G1901510,7035.9325,886.33,1358.1575,1918.21,2870.635,3751.845,4880.7975,5572.605
G1901530,6594.555,1288.755,1499.02,2180.97,2748.04,3301.3975,4381.4475,5304.26
G1901550,6045.65,1072.4975,910.085,1362.95,2089.235,2883.1375,3690.3625,4411.52
G1901570,6324.905,982.3925,1332.045,1739.0575,2263.8425,2781.8775,3877.665,4634.825
G1901590,6302.265,1109.34,1097.2375,1735.455,2513.99,2990.825,4093.3375,4880.94
G1901610,7171.175,959.48,1528.925,2314.45,3302.3175,4094.13,5114.17,5747.1325
G1901630,6548.6075,1171.46,998.37,1636.1175,2380.87,3149.805,4269.35,5145.94
G1901650,6788.5475,1043.5175,1379.63,2033.475,2786.275,3473.7675,4550.35,5404.62
G1901670,6980.7775,987.295,1324.6825,1793.695,2747.2075,3630.4775,4620.26,5533.43
G1901690,6824.295,1033.365,1127.3425,1784.2575,2581.15,3335.4725,4457.1075,5305.605
G1901710,6324.905,982.3925,1332.045,1739.0575,2263.8425,2781.8775,3877.665,4634.825
G1901730,6200.1325,1478.4625,1101.7575,1688.1475,2388.0675,3026.4825,4082.765,4856.395
G1901750,6302.265,1109.34,1097.2375,1735.455,2513.99,2990.825,4093.3375,4880.94
G1901770,6252.145,1275.3325,1146.3025,1593.075,2165.3925,2758.6875,3967.6925,4767.365
G1901790,6794.275,1030.75,2038.9475,2767.5875,3285.995,3831.1275,4532.88,5062.16
G1901810,6594.555,1288.755,1499.02,2180.97,2748.04,3301.3975,4381.4475,5304.26
G1901830,6345.8725,1124.32,978.88,1552.46,2227.81,2867.29,3978.455,4675.01
G1901850,6154.945,1330.465,891.915,1448.125,2062.35,2677.73,3842.5275,4712.995
G1901870,7290.125,1025.8775,1747.22,2447.7325,3408.6325,4308.5075,5223.5575,5906.5625
G1901890,8035.9875,850.14,2788.165,3570.5375,4275.5025,5027.485,5994.845,6648.11
G1901910,6257.19,1139.64,750.3,1270.2775,2130.7575,2846.3825,4069.33,4798.175
G1901930,6977.83,1164.04,1638.1325,2569.565,3332.1075,3924.555,4830.7225,5648.15
G1901950,8035.9875,850.14,2788.165,3570.5375,4275.5025,5027.485,5994.845,6648.11
G1901970,6449.975,1279.9175,971.6875,1570.41,2362.825,3007.2825,4019.5575,4918.0275
G2000010,4634.04,1918.875,420.7275,878.9975,1340.295,1824.405,2638.2275,3371.94
G2000030,4634.04,1918.875,420.7275,878.9975,1340.295,1824.405,2638.2275,3371.94
G2000050,5580.8025,1460.925,972.88,1541.7625,2085.105,2574.9925,3333.8475,4118.695
G2000070,4810.32,1722.09,507.8625,879.09,1340.055,1831.375,2571.42,3236.19
G2000090,5223.2925,1606.9875,515.08,928.965,1498.6575,2141.225,2971.61,3718.9475
G2000110,3836.775,2068.1175,285.695,499.59,782.65,1164.5425,1757.25,2312.17
G2000130,5986.98,1230.225,1413.9175,1907.8275,2441.09,3008.825,3759.995,4444.845
G2000150,4984.1725,1643.965,305.16,783.775,1290.485,1885.75,2722.985,3498.1925
G2000170,5897.48,1577.6975,1131.4925,1874.7775,2470.895,2991.1825,3744.4,4503.575
G2000190,4634.04,1918.875,420.7275,878.9975,1340.295,1824.405,2638.2275,3371.94
G2000210,3836.775,2068.1175,285.695,499.59,782.65,1164.5425,1757.25,2312.17
G2000230,6302.75,1172.75,1121.3825,1591.39,2231.72,2836.16,3629.1225,4647.545
G2000250,5359.8975,1613.835,427.51,914.855,1489.8525,2039.4575,3041.6,3833.0625
G2000270,4718.6675,1791.0275,443.315,802.125,1245.9325,1784.8675,2579.555,3188.77
G2000290,5108.1025,1777.33,689.6325,982.1975,1439.1225,1948.875,2667.765,3569.245
G2000310,5897.48,1577.6975,1131.4925,1874.7775,2470.895,2991.1825,3744.4,4503.575
G2000330,5359.8975,1613.835,427.51,914.855,1489.8525,2039.4575,3041.6,3833.0625
G2000350,4982.27,2027.57,252.0875,588.44,1062.3825,1679.79,2622.0875,3629.5625
G2000370,3836.775,2068.1175,285.695,499.59,782.65,1164.5425,1757.25,2312.17
G2000390,6096.0275,1508.225,776.985,1392.5,2198.07,2954.745,3839.5975,4583.0675
G2000410,4718.6675,1791.0275,443.315,802.125,1245.9325,1784.8675,2579.555,3188.77
G2000430,5677.0175,1496.6075,477.895,834.005,1504.39,2388.98,3307.195,4209.07
G2000450,5112.8825,1604.51,408.44,815.6625,1427.87,1991.325,2744.4425,3573.5325
G2000470,5359.8975,1613.835,427.51,914.855,1489.8525,2039.4575,3041.6,3833.0625
G2000490,4634.04,1918.875,420.7275,878.9975,1340.295,1824.405,2638.2275,3371.94
G2000510,5292.6425,1723.5425,288.2175,764.06,1428.915,2124.37,2903.145,3579.295
G2000530,5343.8975,1597.4525,704.6675,1173.415,1680.59,2245.18,3003.555,3776.96
G2000550,5598.57,1430.94,249.96,734.4075,1494.675,2363.745,3263.435,4062.165
G2000570,5359.8975,1613.835,427.51,914.855,1489.8525,2039.4575,3041.6,3833.0625
G2000590,5112.8825,1604.51,408.44,815.6625,1427.87,1991.325,2744.4425,3573.5325
G2000610,4718.6675,1791.0275,443.315,802.125,1245.9325,1784.8675,2579.555,3188.77
G2000630,5987.315,1403.105,826.3375,1410.0275,2071.6325,2824.42,3643.35,4380.365
G2000650,5987.315,1403.105,826.3375,1410.0275,2071.6325,2824.42,3643.35,4380.365
G2000670,5208.2775,1681.905,351.735,753.7525,1286.075,2027.065,2901.68,3612.4175
G2000690,5598.57,1430.94,249.96,734.4075,1494.675,2363.745,3263.435,4062.165
G2000710,6302.75,1172.75,1121.3825,1591.39,2231.72,2836.16,3629.1225,4647.545
G2000730,5897.48,1577.6975,1131.4925,1874.7775,2470.895,2991.1825,3744.4,4503.575
G2000750,5598.57,1430.94,249.96,734.4075,1494.675,2363.745,3263.435,4062.165
G2000770,4583.49,1675.2825,267.9775,637.39,1053.705,1466.9475,2191.465,2961.0325
G2000790,5208.5675,1513.8425,505.1925,861.385,1330.5675,1952.0575,2775.4425,3582.365
G2000810,5598.57,1430.94,249.96,734.4075,1494.675,2363.745,3263.435,4062.165
G2000830,5359.8975,1613.835,427.51,914.855,1489.8525,2039.4575,3041.6,3833.0625
G2000850,5195.045,1546.4375,604.1575,1134.975,1627.845,2177.9425,2971.74,3691.195
G2000870,5195.045,1546.4375,604.1575,1134.975,1627.845,2177.9425,2971.74,3691.195
G2000890,5108.1025,1777.33,689.6325,982.1975,1439.1225,1948.875,2667.765,3569.245
G2000910,4738.4925,1540.3725,403.7925,717.9875,1115.92,1666.9525,2292.5,3107.9175
G2000930,5598.57,1430.94,249.96,734.4075,1494.675,2363.745,3263.435,4062.165
G2000950,4810.32,1722.09,507.8625,879.09,1340.055,1831.375,2571.42,3236.19
G2000970,5359.8975,1613.835,427.51,914.855,1489.8525,2039.4575,3041.6,3833.0625
G2000990,4634.04,1918.875,420.7275,878.9975,1340.295,1824.405,2638.2275,3371.94
G2001010,5987.315,1403.105,826.3375,1410.0275,2071.6325,2824.42,3643.35,4380.365
G2001030,5580.8025,1460.925,972.88,1541.7625,2085.105,2574.9925,3333.8475,4118.695
G2001050,4933.0375,1981.8775,605.6425,1011.46,1506.69,2087.9225,2886.32,3529.91
G2001070,5112.8825,1604.51,408.44,815.6625,1427.87,1991.325,2744.4425,3573.5325
G2001090,6302.75,1172.75,1121.3825,1591.39,2231.72,2836.16,3629.1225,4647.545
G2001110,5897.48,1577.6975,1131.4925,1874.7775,2470.895,2991.1825,3744.4,4503.575
G2001130,4810.32,1722.09,507.8625,879.09,1340.055,1831.375,2571.42,3236.19
G2001150,5208.5675,1513.8425,505.1925,861.385,1330.5675,1952.0575,2775.4425,3582.365
G2001170,5841.545,1291.6775,517.2325,939.6525,1605.5225,2371.5125,3571.4875,4319.5225
G2001190,5208.2775,1681.905,351.735,753.7525,1286.075,2027.065,2901.68,3612.4175
G2001210,5112.8825,1604.51,408.44,815.6625,1427.87,1991.325,2744.4425,3573.5325
G2001230,5108.1025,1777.33,689.6325,982.1975,1439.1225,1948.875,2667.765,3569.245
G2001250,4634.04,1918.875,420.7275,878.9975,1340.295,1824.405,2638.2275,3371.94
G2001270,4718.6675,1791.0275,443.315,802.125,1245.9325,1784.8675,2579.555,3188.77
G2001290,5208.2775,1681.905,351.735,753.7525,1286.075,2027.065,2901.68,3612.4175
G2001310,5986.98,1230.225,1413.9175,1907.8275,2441.09,3008.825,3759.995,4444.845
G2001330,4634.04,1918.875,420.7275,878.9975,1340.295,1824.405,2638.2275,3371.94
G2001350,5292.6425,1723.5425,288.2175,764.06,1428.915,2124.37,2903.145,3579.295
G2001370,5987.315,1403.105,826.3375,1410.0275,2071.6325,2824.42,3643.35,4380.365
G2001390,5069.255,1483.37,695.2875,1071.705,1535.8125,2029.35,2810.785,3529.2975
G2001410,5343.8975,1597.4525,704.6675,1173.415,1680.59,2245.18,3003.555,3776.96
G2001430,4933.0375,1981.8775,605.6425,1011.46,1506.69,2087.9225,2886.32,3529.91
G2001450,5223.2925,1606.9875,515.08,928.965,1498.6575,2141.225,2971.61,3718.9475
G2001470,5987.315,1403.105,826.3375,1410.0275,2071.6325,2824.42,3643.35,4380.365
G2001490,5218.25,1775.33,619.575,1099.095,1722.535,2406.52,3136.3425,3754.5975
G2001510,5223.2925,1606.9875,515.08,928.965,1498.6575,2141.225,2971.61,3718.9475
G2001530,6096.0275,1508.225,776.985,1392.5,2198.07,2954.745,3839.5975,4583.0675
G2001550,4810.32,1722.09,507.8625,879.09,1340.055,1831.375,2571.42,3236.19
G2001570,5108.1025,1777.33,689.6325,982.1975,1439.1225,1948.875,2667.765,3569.245
G2001590,4810.32,1722.09,507.8625,879.09,1340.055,1831.375,2571.42,3236.19
G2001610,5218.25,1775.33,619.575,1099.095,1722.535,2406.52,3136.3425,3754.5975
G2001630,5292.6425,1723.5425,288.2175,764.06,1428.915,2124.37,2903.145,3579.295
G2001650,5292.6425,1723.5425,288.2175,764.06,1428.915,2124.37,2903.145,3579.295
G2001670,5343.8975,1597.4525,704.6675,1173.415,1680.59,2245.18,3003.555,3776.96
G2001690,4933.0375,1981.8775,605.6425,1011.46,1506.69,2087.9225,2886.32,3529.91
G2001710,6302.75,1172.75,1121.3825,1591.39,2231.72,2836.16,3629.1225,4647.545
G2001730,4583.49,1675.2825,267.9775,637.39,1053.705,1466.9475,2191.465,2961.0325
G2001750,5208.2775,1681.905,351.735,753.7525,1286.075,2027.065,2901.68,3612.4175
G2001770,5195.045,1546.4375,604.1575,1134.975,1627.845,2177.9425,2971.74,3691.195
G2001790,5987.315,1403.105,826.3375,1410.0275,2071.6325,2824.42,3643.35,4380.365
G2001810,6302.75,1172.75,1121.3825,1591.39,2231.72,2836.16,3629.1225,4647.545
G2001830,6803.285,993.815,1271.8725,1800.695,2543.605,3208.565,4206.0675,5022.885
G2001850,5223.2925,1606.9875,515.08,928.965,1498.6575,2141.225,2971.61,3718.9475
G2001870,5208.2775,1681.905,351.735,753.7525,1286.075,2027.065,2901.68,3612.4175
G2001890,5208.2775,1681.905,351.735,753.7525,1286.075,2027.065,2901.68,3612.4175
G2001910,4982.27,2027.57,252.0875,588.44,1062.3825,1679.79,2622.0875,3629.5625
G2001930,6302.75,1172.75,1121.3825,1591.39,2231.72,2836.16,3629.1225,4647.545
G2001950,5987.315,1403.105,826.3375,1410.0275,2071.6325,2824.42,3643.35,4380.365
G2001970,5069.255,1483.37,695.2875,1071.705,1535.8125,2029.35,2810.785,3529.2975
G2001990,6302.75,1172.75,1121.3825,1591.39,2231.72,2836.16,3629.1225,4647.545
G2002010,5218.25,1775.33,619.575,1099.095,1722.535,2406.52,3136.3425,3754.5975
G2002030,6302.75,1172.75,1121.3825,1591.39,2231.72,2836.16,3629.1225,4647.545
G2002050,4634.04,1918.875,420.7275,878.9975,1340.295,1824.405,2638.2275,3371.94
G2002070,4634.04,1918.875,420.7275,878.9975,1340.295,1824.405,2638.2275,3371.94
G2002090,4389.435,2006.1075,207.4775,394.5625,535.7075,971.56,1893.995,2820.0875
G2100010,4989.5075,1433.7425,573.3375,947.84,1433.6725,2012.8275,2685.94,3378.605
G2100030,4418.7325,1539.5875,452.7425,624.2025,962.27,1532.575,2247.0125,2958.3475
G2100050,4977.11,1239.065,339.785,854.185,1321.1475,1786.9775,2705.3425,3563.6
G2100070,4011.845,1614.425,82.27,205.885,553.8775,922.075,1599.5825,2386.5175
G2100090,4418.7325,1539.5875,452.7425,624.2025,962.27,1532.575,2247.0125,2958.3475
G2100110,4102.8425,1176.545,40.01,205.33,543.9725,1027.795,1690.9325,2462.91
G2100130,4742.5875,1175.9625,240.76,572.7675,1024.5175,1551.3075,2354.43,3038.735
G2100150,5403.1975,1128.3925,612.425,1058.49,1563.2775,2060.2125,2858.635,3822.2025
G2100170,4977.11,1239.065,339.785,854.185,1321.1475,1786.9775,2705.3425,3563.6
G2100190,4820.7275,1261.52,336.9175,609.1975,900.27,1436.4,2393.4025,3319.46
G2100210,4247.13,1639.035,98.4575,287.6175,641.675,1148.8975,2012.6175,2742.7775
G2100230,5112.535,1151.245,301.43,587.4125,1084.6875,1700.4225,2459.755,3252.955
G2100250,4102.8425,1176.545,40.01,205.33,543.9725,1027.795,1690.9325,2462.91
G2100270,4989.5075,1433.7425,573.3375,947.84,1433.6725,2012.8275,2685.94,3378.605
G2100290,4660.66,1549.0675,218.6575,598.935,987.51,1439.16,2155.3675,3160.1775
G2100310,4418.7325,1539.5875,452.7425,624.2025,962.27,1532.575,2247.0125,2958.3475
G2100330,4574.2025,1797.4625,683.345,946.345,1333.065,1784.8575,2396.18,3098.785
G2100350,4011.845,1614.425,82.27,205.885,553.8775,922.075,1599.5825,2386.5175
G2100370,5112.535,1151.245,301.43,587.4125,1084.6875,1700.4225,2459.755,3252.955
G2100390,4011.845,1614.425,82.27,205.885,553.8775,922.075,1599.5825,2386.5175
G2100410,5403.1975,1128.3925,612.425,1058.49,1563.2775,2060.2125,2858.635,3822.2025
G2100430,4820.7275,1261.52,336.9175,609.1975,900.27,1436.4,2393.4025,3319.46
G2100450,4247.13,1639.035,98.4575,287.6175,641.675,1148.8975,2012.6175,2742.7775
G2100470,4574.2025,1797.4625,683.345,946.345,1333.065,1784.8575,2396.18,3098.785
G2100490,4247.13,1639.035,98.4575,287.6175,641.675,1148.8975,2012.6175,2742.7775
G2100510,4742.5875,1175.9625,240.76,572.7675,1024.5175,1551.3075,2354.43,3038.735
G2100530,4104.17,1071.215,30.41,189.875,493.4675,945.1675,1565.1975,2249.8075
G2100550,5195.475,1233.0525,454.5375,791.6175,1242.9675,1888.03,2643.5925,3439.8375
G2100570,4104.17,1071.215,30.41,189.875,493.4675,945.1675,1565.1975,2249.8075
G2100590,4330.8675,1541.64,10.6325,104.2925,340.415,881.89,1701.1775,2536.655
G2100610,4418.7325,1539.5875,452.7425,624.2025,962.27,1532.575,2247.0125,2958.3475
G2100630,4102.8425,1176.545,40.01,205.33,543.9725,1027.795,1690.9325,2462.91
G2100650,4742.5875,1175.9625,240.76,572.7675,1024.5175,1551.3075,2354.43,3038.735
G2100670,4977.11,1239.065,339.785,854.185,1321.1475,1786.9775,2705.3425,3563.6
G2100690,4102.8425,1176.545,40.01,205.33,543.9725,1027.795,1690.9325,2462.91
G2100710,4102.8425,1176.545,40.01,205.33,543.9725,1027.795,1690.9325,2462.91
G2100730,4977.11,1239.065,339.785,854.185,1321.1475,1786.9775,2705.3425,3563.6
G2100750,4011.845,1614.425,82.27,205.885,553.8775,922.075,1599.5825,2386.5175
G2100770,5403.1975,1128.3925,612.425,1058.49,1563.2775,2060.2125,2858.635,3822.2025
G2100790,4247.13,1639.035,98.4575,287.6175,641.675,1148.8975,2012.6175,2742.7775
G2100810,5403.1975,1128.3925,612.425,1058.49,1563.2775,2060.2125,2858.635,3822.2025
G2100830,4011.845,1614.425,82.27,205.885,553.8775,922.075,1599.5825,2386.5175
G2100850,4418.7325,1539.5875,452.7425,624.2025,962.27,1532.575,2247.0125,2958.3475
G2100870,4989.5075,1433.7425,573.3375,947.84,1433.6725,2012.8275,2685.94,3378.605
G2100890,4820.7275,1261.52,336.9175,609.1975,900.27,1436.4,2393.4025,3319.46
G2100910,4330.8675,1541.64,10.6325,104.2925,340.415,881.89,1701.1775,2536.655
G2100930,4989.5075,1433.7425,573.3375,947.84,1433.6725,2012.8275,2685.94,3378.605
G2100950,5064.23,833.2325,379.7825,731.065,1291.5675,1901.0875,2532.7475,3172.875
G2100970,4977.11,1239.065,339.785,854.185,1321.1475,1786.9775,2705.3425,3563.6
G2100990,4418.7325,1539.5875,452.7425,624.2025,962.27,1532.575,2247.0125,2958.3475
G2101010,5195.475,1233.0525,454.5375,791.6175,1242.9675,1888.03,2643.5925,3439.8375
G2101030,4110.33,1474.08,123.65,294.8,599.9775,1048.545,1682.7275,2288.175
G2101050,4011.845,1614.425,82.27,205.885,553.8775,922.075,1599.5825,2386.5175
G2101070,5195.475,1233.0525,454.5375,791.6175,1242.9675,1888.03,2643.5925,3439.8375
G2101090,4742.5875,1175.9625,240.76,572.7675,1024.5175,1551.3075,2354.43,3038.735
G2101110,4110.33,1474.08,123.65,294.8,599.9775,1048.545,1682.7275,2288.175
G2101130,4247.13,1639.035,98.4575,287.6175,641.675,1148.8975,2012.6175,2742.7775
G2101150,4102.8425,1176.545,40.01,205.33,543.9725,1027.795,1690.9325,2462.91
G2101170,5403.1975,1128.3925,612.425,1058.49,1563.2775,2060.2125,2858.635,3822.2025
G2101190,4102.8425,1176.545,40.01,205.33,543.9725,1027.795,1690.9325,2462.91
G2101210,4742.5875,1175.9625,240.76,572.7675,1024.5175,1551.3075,2354.43,3038.735
G2101230,4989.5075,1433.7425,573.3375,947.84,1433.6725,2012.8275,2685.94,3378.605
G2101250,4742.5875,1175.9625,240.76,572.7675,1024.5175,1551.3075,2354.43,3038.735
G2101270,4820.7275,1261.52,336.9175,609.1975,900.27,1436.4,2393.4025,3319.46
