in.county	hdd	cdd	switchover_lt05	switchover_lt10	switchover_lt15	switchover_lt20	switchover_lt25	switchover_lt30	switchover_lt35	switchover_lt40
G3600910	6854.17	368.7291667	134.7525	439.7875	893.115	1747.74	2617.7025	3456.54	4352.5875	5176.59
G3600930	6854.17	368.7291667	134.7525	439.7875	893.115	1747.74	2617.7025	3456.54	4352.5875	5176.59
G3600950	6854.17	368.7291667	134.7525	439.7875	893.115	1747.74	2617.7025	3456.54	4352.5875	5176.59
G3600970	6653.875	227.3258333	45.5	151.5025	357.38	961.4725	1761.1725	2646.3	3617.4725	4713.745
G3600990	6653.875	227.3258333	45.5	151.5025	357.38	961.4725	1761.1725	2646.3	3617.4725	4713.745
G3601010	6653.875	227.3258333	45.5	151.5025	357.38	961.4725	1761.1725	2646.3	3617.4725	4713.745
G3601030	5086.425	572.5958333	0	73.9	218.6125	498.23	833.0175	1282.63	2011.225	3076.81
G3601050	7198.985	282.6475	87.5	291.615	669.65	1526.9575	2569.525	3462.9625	4556.105	5598.2625
G3601070	7123.6075	250.9858333	171.8875	468.695	876.9175	1686.5475	2486.145	3200.985	4366.9425	5274.6875
G3601090	7123.6075	250.9858333	171.8875	468.695	876.9175	1686.5475	2486.145	3200.985	4366.9425	5274.6875
G3601110	6098.635	416.9433333	384.4775	648.6625	927.5	1346.61	1937.0575	2521.5375	3276.655	4129.54
G3601130	7229.0575	321.7916667	891.775	1339.85	1784.4875	2398.35	3069.4425	3704.505	4509.6825	5325.8175
G3601150	7229.0575	321.7916667	891.775	1339.85	1784.4875	2398.35	3069.4425	3704.505	4509.6825	5325.8175
G3601170	6640.59	406.7833333	106.5475	389.0925	888.7725	1638.7225	2349.955	3035.43	3938.0975	5083.6825
G3601190	5891.9275	360.15	28.7675	146.5425	344.6175	760.815	1582.7475	2268.5775	3129.2325	3941.0775
G3601210	6718.63	286.5708333	44.1425	234.105	717.7	1636.1725	2340.96	2924.375	3799.855	4883.4
G3601230	6653.875	227.3258333	45.5	151.5025	357.38	961.4725	1761.1725	2646.3	3617.4725	4713.745
G3700010	3826.6	1039.186667	0	0	6.3375	93.84	316.3675	682.075	1240.225	1988.18
G3700030	3649.685	898.1183333	0	0	19.5075	112.1025	330.6575	612.235	1165.4575	1771.5825
G3700050	5506.015	298.525	28.895	144.125	417.8875	915.4025	1475.1725	1985.9325	2866.395	3639.6625
G3700070	3707.3025	896.3416667	5.2175	24.2875	87.9375	246.7725	544.3175	915.46	1511.1625	2097.735
G3700090	5506.015	298.525	28.895	144.125	417.8875	915.4025	1475.1725	1985.9325	2866.395	3639.6625
G3700110	4628.995	566.1825	15.4725	65.82	209.9475	531.9875	987.7	1409.93	2143.935	2858.7775
G3700130	3320.755	1021.2275	10.5175	41.63	75.9225	246.0375	478.8175	741.2	1306.5725	1795.395
G3700150	3338.895	1119.375833	0	0	8.4475	51.785	185.65	398.9925	907.78	1560.4475
G3700170	3752.42	1006.815833	2.6725	33.305	125.8425	269.6825	548.415	871.1075	1511.3875	2144.5875
G3700190	2643.005	1215.080833	0	0	0	0	11.7475	118.7425	408.7725	911.0175
G3700210	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G3700230	3649.685	898.1183333	0	0	19.5075	112.1025	330.6575	612.235	1165.4575	1771.5825
G3700250	3307.5125	1044.528333	0	0	0	32.2175	136.415	373.6025	860.2825	1519.3325
G3700270	3649.685	898.1183333	0	0	19.5075	112.1025	330.6575	612.235	1165.4575	1771.5825
G3700290	2859.6575	1110.680833	0	0	0	19.6	41.8175	135.75	448.365	1081.1225
G3700310	3531.1725	1062.596667	0	0	15.34	81.17	263.3	573.9625	1171.365	1939.84
G3700330	3826.6	1039.186667	0	0	6.3375	93.84	316.3675	682.075	1240.225	1988.18
G3700350	3649.685	898.1183333	0	0	19.5075	112.1025	330.6575	612.235	1165.4575	1771.5825
G3700370	3676.2125	977.9008333	0	0	19.7925	89.88	288.8575	651.7375	1271.17	2075.8275
G3700390	4132.7975	913.4291667	0	19.205	97.955	347.1225	687.4875	1144.745	1804.6225	2512.6325
G3700410	2859.6575	1110.680833	0	0	0	19.6	41.8175	135.75	448.365	1081.1225
G3700430	4132.7975	913.4291667	0	19.205	97.955	347.1225	687.4875	1144.745	1804.6225	2512.6325
G3700450	3649.685	898.1183333	0	0	19.5075	112.1025	330.6575	612.235	1165.4575	1771.5825
G3700470	2627.7575	1127.714167	0	0	0	7.6	52.1625	158.8125	521.5725	1002.9025
G3700490	2519.2775	1133.953333	0	0	0	15.575	62.99	134.505	384.365	855.9725
G3700510	3371.9875	1210.059167	2.545	16.81	72.645	210.115	488.975	816.535	1368.8525	1870.6225
G3700530	2859.6575	1110.680833	0	0	0	19.6	41.8175	135.75	448.365	1081.1225
G3700550	3122.4475	908.4641667	0	0	0	13.405	168.13	352.355	812.285	1291.89
G3700570	3307.5125	1044.528333	0	0	0	32.2175	136.415	373.6025	860.2825	1519.3325
G3700590	3307.5125	1044.528333	0	0	0	32.2175	136.415	373.6025	860.2825	1519.3325
G3700610	3970.0725	949.7525	0	11.8475	39.7125	214.3575	585.695	1102.0025	1815.715	2464.4125
G3700630	3676.2125	977.9008333	0	0	19.7925	89.88	288.8575	651.7375	1271.17	2075.8275
G3700650	3320.755	1021.2275	10.5175	41.63	75.9225	246.0375	478.8175	741.2	1306.5725	1795.395
G3700670	3352.8725	729.6983333	0	0	20.1	101.775	257.97	529.2975	973.5925	1585.0275
G3700690	3676.2125	977.9008333	0	0	19.7925	89.88	288.8575	651.7375	1271.17	2075.8275
G3700710	3307.5125	1044.528333	0	0	0	32.2175	136.415	373.6025	860.2825	1519.3325
G3700730	3338.895	1119.375833	0	0	8.4475	51.785	185.65	398.9925	907.78	1560.4475
G3700750	4132.7975	913.4291667	0	19.205	97.955	347.1225	687.4875	1144.745	1804.6225	2512.6325
G3700770	3676.2125	977.9008333	0	0	19.7925	89.88	288.8575	651.7375	1271.17	2075.8275
G3700790	3547.6725	1164.855	0	33.32	98.7725	239.7575	449.545	736.215	1189.955	1785.3825
G3700810	4050.3775	838.6158333	13.01	41.6675	146.645	476.835	800.5775	1158.325	1619.5425	2311.3975
G3700830	3191.4225	911.0866667	0	0	2.2	18	139.825	422.055	831.675	1421.28
G3700850	3676.2125	977.9008333	0	0	19.7925	89.88	288.8575	651.7375	1271.17	2075.8275
G3700870	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G3700890	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G3700910	3338.895	1119.375833	0	0	8.4475	51.785	185.65	398.9925	907.78	1560.4475
G3700930	3629.5225	1247.553333	0	40.31	124.8425	304.7075	568.6575	919.575	1507.91	2042.91
G3700950	2613.2375	1037.799167	0	0	0	0	36.165	136.4075	444.3525	959.98
G3700970	3649.685	898.1183333	0	0	19.5075	112.1025	330.6575	612.235	1165.4575	1771.5825
G3700990	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G3701010	3774.065	1127.8875	2.6725	40.235	109.375	287.1725	587.995	907.9475	1548.3775	2192.6
G3701030	2519.2775	1133.953333	0	0	0	15.575	62.99	134.505	384.365	855.9725
G3701050	3676.2125	977.9008333	0	0	19.7925	89.88	288.8575	651.7375	1271.17	2075.8275
G3701070	3547.6725	1164.855	0	33.32	98.7725	239.7575	449.545	736.215	1189.955	1785.3825
G3701090	3649.685	898.1183333	0	0	19.5075	112.1025	330.6575	612.235	1165.4575	1771.5825
G3701110	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G3701130	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G3701150	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G3701170	3320.755	1021.2275	10.5175	41.63	75.9225	246.0375	478.8175	741.2	1306.5725	1795.395
G3701190	3307.5125	1044.528333	0	0	0	32.2175	136.415	373.6025	860.2825	1519.3325
G3701210	4628.995	566.1825	15.4725	65.82	209.9475	531.9875	987.7	1409.93	2143.935	2858.7775
G3701230	3707.3025	896.3416667	5.2175	24.2875	87.9375	246.7725	544.3175	915.46	1511.1625	2097.735
G3701250	3707.3025	896.3416667	5.2175	24.2875	87.9375	246.7725	544.3175	915.46	1511.1625	2097.735
G3701270	3191.4225	911.0866667	0	0	2.2	18	139.825	422.055	831.675	1421.28
G3701290	2643.005	1215.080833	0	0	0	0	11.7475	118.7425	408.7725	911.0175
G3701310	3338.895	1119.375833	0	0	8.4475	51.785	185.65	398.9925	907.78	1560.4475
G3701330	3029.8625	1141.846667	0	2.335	19.8375	81.86	316.01	637.405	1108.0275	1663.385
G3701350	3676.2125	977.9008333	0	0	19.7925	89.88	288.8575	651.7375	1271.17	2075.8275
G3701370	3531.1725	1062.596667	0	0	15.34	81.17	263.3	573.9625	1171.365	1939.84
G3701390	2859.6575	1110.680833	0	0	0	19.6	41.8175	135.75	448.365	1081.1225
G3701410	2643.005	1215.080833	0	0	0	0	11.7475	118.7425	408.7725	911.0175
G3701430	2859.6575	1110.680833	0	0	0	19.6	41.8175	135.75	448.365	1081.1225
G3701450	3826.6	1039.186667	0	0	6.3375	93.84	316.3675	682.075	1240.225	1988.18
G3701470	3320.755	1021.2275	10.5175	41.63	75.9225	246.0375	478.8175	741.2	1306.5725	1795.395
G3701490	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G3701510	3707.3025	896.3416667	5.2175	24.2875	87.9375	246.7725	544.3175	915.46	1511.1625	2097.735
G3701530	3707.3025	896.3416667	5.2175	24.2875	87.9375	246.7725	544.3175	915.46	1511.1625	2097.735
G3701550	3752.42	1006.815833	2.6725	33.305	125.8425	269.6825	548.415	871.1075	1511.3875	2144.5875
G3701570	4850.9375	816.2733333	41.5575	110.7275	245.77	564.1075	1060.945	1677.22	2398.5275	3116.14
G3701590	3307.5125	1044.528333	0	0	0	32.2175	136.415	373.6025	860.2825	1519.3325
G3701610	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G3701630	3752.42	1006.815833	2.6725	33.305	125.8425	269.6825	548.415	871.1075	1511.3875	2144.5875
G3701650	3707.3025	896.3416667	5.2175	24.2875	87.9375	246.7725	544.3175	915.46	1511.1625	2097.735
G3701670	3307.5125	1044.528333	0	0	0	32.2175	136.415	373.6025	860.2825	1519.3325
G3701690	3352.8725	729.6983333	0	0	20.1	101.775	257.97	529.2975	973.5925	1585.0275
G3701710	5623.9125	330.2766667	113.505	226.0175	499.0525	859.37	1595.625	2226.79	2967.2425	3600.7975
G3701730	4132.7975	913.4291667	0	19.205	97.955	347.1225	687.4875	1144.745	1804.6225	2512.6325
G3701750	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G3701770	2859.6575	1110.680833	0	0	0	19.6	41.8175	135.75	448.365	1081.1225
G3701790	3307.5125	1044.528333	0	0	0	32.2175	136.415	373.6025	860.2825	1519.3325
G3701810	3676.2125	977.9008333	0	0	19.7925	89.88	288.8575	651.7375	1271.17	2075.8275
G3701830	3676.2125	977.9008333	0	0	19.7925	89.88	288.8575	651.7375	1271.17	2075.8275
G3701850	3191.4225	911.0866667	0	0	2.2	18	139.825	422.055	831.675	1421.28
G3701870	2859.6575	1110.680833	0	0	0	19.6	41.8175	135.75	448.365	1081.1225
G3701890	5506.015	298.525	28.895	144.125	417.8875	915.4025	1475.1725	1985.9325	2866.395	3639.6625
G3701910	3774.065	1127.8875	2.6725	40.235	109.375	287.1725	587.995	907.9475	1548.3775	2192.6
G3701930	3649.685	898.1183333	0	0	19.5075	112.1025	330.6575	612.235	1165.4575	1771.5825
G3701950	3191.4225	911.0866667	0	0	2.2	18	139.825	422.055	831.675	1421.28
G3701970	3352.8725	729.6983333	0	0	20.1	101.775	257.97	529.2975	973.5925	1585.0275
G3701990	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G3800010	9261.08	415.8775	2701.1525	3341.7075	3972.675	4658.7625	5412.17	5976.27	6854.705	7617.125
G3800030	9667.24	380.8633333	2777.22	3400.3875	4061.7975	5073.955	5943.78	6599.6725	7459.3425	8328.265
G3800050	9356.055	217.2866667	2328.26	3025.0475	3901.0725	5048.2725	5879.9725	6622.6	7325.3	7994.8325
G3800070	9261.08	415.8775	2701.1525	3341.7075	3972.675	4658.7625	5412.17	5976.27	6854.705	7617.125
G3800090	8973.07	286.46	1627.9825	2247.9525	2811.455	3543.7525	4315.2625	5080.97	6354.115	7335.9675
G3800110	9261.08	415.8775	2701.1525	3341.7075	3972.675	4658.7625	5412.17	5976.27	6854.705	7617.125
G3800130	8973.07	286.46	1627.9825	2247.9525	2811.455	3543.7525	4315.2625	5080.97	6354.115	7335.9675
G3800150	8684.3875	451.1741667	1823.8825	2490.965	3100.0925	4018.975	4720.0825	5356.3925	6308.075	7187.1375
G3800170	9293.1425	372.5041667	2801.4925	3483.6675	4228.39	5132.0425	5854.46	6572.3925	7293.2775	7987.9525
G3800190	9356.055	217.2866667	2328.26	3025.0475	3901.0725	5048.2725	5879.9725	6622.6	7325.3	7994.8325
G3800210	8143.2675	492.9916667	1427.3425	1991.14	2645.775	3647.135	4538.885	5213.1725	6147.9675	6909.8375
G3800230	8787.7625	428.2316667	1380.2775	2052.78	2968.2775	3980.9075	4882.3975	5564.2975	6431.15	7285.4575
G3800250	9261.08	415.8775	2701.1525	3341.7075	3972.675	4658.7625	5412.17	5976.27	6854.705	7617.125
G3800270	9356.055	217.2866667	2328.26	3025.0475	3901.0725	5048.2725	5879.9725	6622.6	7325.3	7994.8325
G3800290	8684.3875	451.1741667	1823.8825	2490.965	3100.0925	4018.975	4720.0825	5356.3925	6308.075	7187.1375
G3800310	9667.24	380.8633333	2777.22	3400.3875	4061.7975	5073.955	5943.78	6599.6725	7459.3425	8328.265
G3800330	9261.08	415.8775	2701.1525	3341.7075	3972.675	4658.7625	5412.17	5976.27	6854.705	7617.125
G3800350	9652.8975	405.8858333	3448.4425	4169.685	4806.31	5629.5825	6373.64	6980.515	7687.5175	8337.13
G3800370	8684.3875	451.1741667	1823.8825	2490.965	3100.0925	4018.975	4720.0825	5356.3925	6308.075	7187.1375
G3800390	9667.24	380.8633333	2777.22	3400.3875	4061.7975	5073.955	5943.78	6599.6725	7459.3425	8328.265
G3800410	9261.08	415.8775	2701.1525	3341.7075	3972.675	4658.7625	5412.17	5976.27	6854.705	7617.125
G3800430	8684.3875	451.1741667	1823.8825	2490.965	3100.0925	4018.975	4720.0825	5356.3925	6308.075	7187.1375
G3800450	8143.2675	492.9916667	1427.3425	1991.14	2645.775	3647.135	4538.885	5213.1725	6147.9675	6909.8375
G3800470	8684.3875	451.1741667	1823.8825	2490.965	3100.0925	4018.975	4720.0825	5356.3925	6308.075	7187.1375
G3800490	9143.05	373.1875	2228.915	2982.83	3695.6275	4646.9275	5387.8825	6033.5775	6927.0425	7703.6775
G3800510	8644.9675	562.3158333	1593.25	2473.5475	3128.4175	4029.1275	4894.5675	5651.9275	6509.85	7269.78
G3800530	9261.08	415.8775	2701.1525	3341.7075	3972.675	4658.7625	5412.17	5976.27	6854.705	7617.125
G3800550	9143.05	373.1875	2228.915	2982.83	3695.6275	4646.9275	5387.8825	6033.5775	6927.0425	7703.6775
G3800570	8684.3875	451.1741667	1823.8825	2490.965	3100.0925	4018.975	4720.0825	5356.3925	6308.075	7187.1375
G3800590	8684.3875	451.1741667	1823.8825	2490.965	3100.0925	4018.975	4720.0825	5356.3925	6308.075	7187.1375
G3800610	8973.07	286.46	1627.9825	2247.9525	2811.455	3543.7525	4315.2625	5080.97	6354.115	7335.9675
G3800630	9356.055	217.2866667	2328.26	3025.0475	3901.0725	5048.2725	5879.9725	6622.6	7325.3	7994.8325
G3800650	8684.3875	451.1741667	1823.8825	2490.965	3100.0925	4018.975	4720.0825	5356.3925	6308.075	7187.1375
G3800670	9542.2225	404.8791667	2818.5225	3662.7075	4496.84	5487.815	6138.0525	6706.3725	7558.9075	8220.7325
G3800690	9356.055	217.2866667	2328.26	3025.0475	3901.0725	5048.2725	5879.9725	6622.6	7325.3	7994.8325
G3800710	9356.055	217.2866667	2328.26	3025.0475	3901.0725	5048.2725	5879.9725	6622.6	7325.3	7994.8325
G3800730	8143.2675	492.9916667	1427.3425	1991.14	2645.775	3647.135	4538.885	5213.1725	6147.9675	6909.8375
G3800750	8973.07	286.46	1627.9825	2247.9525	2811.455	3543.7525	4315.2625	5080.97	6354.115	7335.9675
G3800770	8804.13	399.2741667	1855.8925	2626.3075	3643.4425	4440.36	5114.375	5677.535	6666.8375	7461.05
G3800790	9356.055	217.2866667	2328.26	3025.0475	3901.0725	5048.2725	5879.9725	6622.6	7325.3	7994.8325
G3800810	8143.2675	492.9916667	1427.3425	1991.14	2645.775	3647.135	4538.885	5213.1725	6147.9675	6909.8375
G3800830	9143.05	373.1875	2228.915	2982.83	3695.6275	4646.9275	5387.8825	6033.5775	6927.0425	7703.6775
G3800850	8684.3875	451.1741667	1823.8825	2490.965	3100.0925	4018.975	4720.0825	5356.3925	6308.075	7187.1375
G3800870	9261.08	415.8775	2701.1525	3341.7075	3972.675	4658.7625	5412.17	5976.27	6854.705	7617.125
G3800890	9261.08	415.8775	2701.1525	3341.7075	3972.675	4658.7625	5412.17	5976.27	6854.705	7617.125
G3800910	8982.705	285.5816667	1345.175	1947.2	2573.645	3506.6975	4360.5425	5089.3775	6438.59	7591.6375
G3800930	9667.24	380.8633333	2777.22	3400.3875	4061.7975	5073.955	5943.78	6599.6725	7459.3425	8328.265
G3800950	9356.055	217.2866667	2328.26	3025.0475	3901.0725	5048.2725	5879.9725	6622.6	7325.3	7994.8325
G3800970	9652.8975	405.8858333	3448.4425	4169.685	4806.31	5629.5825	6373.64	6980.515	7687.5175	8337.13
G3800990	8982.705	285.5816667	1345.175	1947.2	2573.645	3506.6975	4360.5425	5089.3775	6438.59	7591.6375
G3801010	9143.05	373.1875	2228.915	2982.83	3695.6275	4646.9275	5387.8825	6033.5775	6927.0425	7703.6775
G3801030	9356.055	217.2866667	2328.26	3025.0475	3901.0725	5048.2725	5879.9725	6622.6	7325.3	7994.8325
G3801050	8787.7625	428.2316667	1380.2775	2052.78	2968.2775	3980.9075	4882.3975	5564.2975	6431.15	7285.4575
G3900010	5112.535	643.9041667	36.14	144.0425	301.43	587.4125	1084.6875	1700.4225	2459.755	3252.955
G3900030	5727.24	353.7708333	30.96	134.635	294.77	721.98	1179.215	1920.4825	2927.3975	3860.4525
G3900050	6703.325	372.7616667	191.5725	397.52	803.085	1662.8325	2550.9625	3238.7525	4204.5225	5045.3525
G3900070	6718.915	357.295	191.8575	466.63	937.26	1625.025	2222.655	2875.105	3789.6625	4907.2775
G3900090	5117.1	469.3225	0	29.0775	85.9325	267.145	664.6625	1160.3125	2315.525	3275.385
G3900110	6044.86	555.095	282.4025	535.235	870.3625	1464.555	2111.9825	2722.4675	3595.6	4389.1675
G3900130	5921.1825	369.2825	15.555	91.2575	264.52	772.03	1493.405	2168.7225	3321.8825	4244.2375
G3900150	5112.535	643.9041667	36.14	144.0425	301.43	587.4125	1084.6875	1700.4225	2459.755	3252.955
G3900170	6044.86	555.095	282.4025	535.235	870.3625	1464.555	2111.9825	2722.4675	3595.6	4389.1675
G3900190	6408.085	396.7666667	240.8475	418.9625	786.22	1393.045	2021.4425	2716.795	3779.455	4704.365
G3900210	5923.66	590.215	196.33	421.5325	680.5575	1132.52	1694.715	2338.1375	3144.37	4051.6925
G3900230	5923.66	590.215	196.33	421.5325	680.5575	1132.52	1694.715	2338.1375	3144.37	4051.6925
G3900250	5112.535	643.9041667	36.14	144.0425	301.43	587.4125	1084.6875	1700.4225	2459.755	3252.955
G3900270	5923.66	590.215	196.33	421.5325	680.5575	1132.52	1694.715	2338.1375	3144.37	4051.6925
G3900290	6718.915	357.295	191.8575	466.63	937.26	1625.025	2222.655	2875.105	3789.6625	4907.2775
G3900310	5117.1	469.3225	0	29.0775	85.9325	267.145	664.6625	1160.3125	2315.525	3275.385
G3900330	6703.325	372.7616667	191.5725	397.52	803.085	1662.8325	2550.9625	3238.7525	4204.5225	5045.3525
G3900350	6118.3925	392.6525	28.5725	149.0575	443.7825	1199.875	2098.3175	2824.8425	3754.515	4471.97
G3900370	6044.86	555.095	282.4025	535.235	870.3625	1464.555	2111.9825	2722.4675	3595.6	4389.1675
G3900390	6649.4575	428.3058333	332.1975	615.1825	1065.46	1670.3475	2362.8625	3167.89	4033.0775	5055.4175
G3900410	5377.3725	739.9708333	89.46	228.55	399.895	851.5825	1340.3525	1763.855	2569	3492.4375
G3900430	6703.325	372.7616667	191.5725	397.52	803.085	1662.8325	2550.9625	3238.7525	4204.5225	5045.3525
G3900450	5685.27	453.2625	195.62	436.7775	716.335	1156.8975	1725.775	2324.535	3183.115	4043.275
G3900470	5377.3725	739.9708333	89.46	228.55	399.895	851.5825	1340.3525	1763.855	2569	3492.4375
G3900490	5377.3725	739.9708333	89.46	228.55	399.895	851.5825	1340.3525	1763.855	2569	3492.4375
G3900510	6649.4575	428.3058333	332.1975	615.1825	1065.46	1670.3475	2362.8625	3167.89	4033.0775	5055.4175
G3900530	4820.7275	692.0508333	23.4225	111.625	336.9175	609.1975	900.27	1436.4	2393.4025	3319.46
G3900550	6118.3925	392.6525	28.5725	149.0575	443.7825	1199.875	2098.3175	2824.8425	3754.515	4471.97
G3900570	5923.66	590.215	196.33	421.5325	680.5575	1132.52	1694.715	2338.1375	3144.37	4051.6925
G3900590	5117.1	469.3225	0	29.0775	85.9325	267.145	664.6625	1160.3125	2315.525	3275.385
G3900610	5112.535	643.9041667	36.14	144.0425	301.43	587.4125	1084.6875	1700.4225	2459.755	3252.955
G3900630	5727.24	353.7708333	30.96	134.635	294.77	721.98	1179.215	1920.4825	2927.3975	3860.4525
G3900650	5727.24	353.7708333	30.96	134.635	294.77	721.98	1179.215	1920.4825	2927.3975	3860.4525
G3900670	5921.1825	369.2825	15.555	91.2575	264.52	772.03	1493.405	2168.7225	3321.8825	4244.2375
G3900690	6649.4575	428.3058333	332.1975	615.1825	1065.46	1670.3475	2362.8625	3167.89	4033.0775	5055.4175
G3900710	5923.66	590.215	196.33	421.5325	680.5575	1132.52	1694.715	2338.1375	3144.37	4051.6925
G3900730	5685.27	453.2625	195.62	436.7775	716.335	1156.8975	1725.775	2324.535	3183.115	4043.275
G3900750	6408.085	396.7666667	240.8475	418.9625	786.22	1393.045	2021.4425	2716.795	3779.455	4704.365
G3900770	6703.325	372.7616667	191.5725	397.52	803.085	1662.8325	2550.9625	3238.7525	4204.5225	5045.3525
G3900790	5685.27	453.2625	195.62	436.7775	716.335	1156.8975	1725.775	2324.535	3183.115	4043.275
G3900810	5921.1825	369.2825	15.555	91.2575	264.52	772.03	1493.405	2168.7225	3321.8825	4244.2375
G3900830	6703.325	372.7616667	191.5725	397.52	803.085	1662.8325	2550.9625	3238.7525	4204.5225	5045.3525
G3900850	6118.3925	392.6525	28.5725	149.0575	443.7825	1199.875	2098.3175	2824.8425	3754.515	4471.97
G3900870	4820.7275	692.0508333	23.4225	111.625	336.9175	609.1975	900.27	1436.4	2393.4025	3319.46
G3900890	5685.27	453.2625	195.62	436.7775	716.335	1156.8975	1725.775	2324.535	3183.115	4043.275
G3900910	5923.66	590.215	196.33	421.5325	680.5575	1132.52	1694.715	2338.1375	3144.37	4051.6925
G3900930	6216.085	524.7166667	124.0375	279.1875	620.4575	1283.9275	1928.36	2704.405	3733.8675	4773.1675
G3900950	6649.4575	428.3058333	332.1975	615.1825	1065.46	1670.3475	2362.8625	3167.89	4033.0775	5055.4175
G3900970	5377.3725	739.9708333	89.46	228.55	399.895	851.5825	1340.3525	1763.855	2569	3492.4375
G3900990	6718.915	357.295	191.8575	466.63	937.26	1625.025	2222.655	2875.105	3789.6625	4907.2775
G3901010	5377.3725	739.9708333	89.46	228.55	399.895	851.5825	1340.3525	1763.855	2569	3492.4375
G3901030	6216.085	524.7166667	124.0375	279.1875	620.4575	1283.9275	1928.36	2704.405	3733.8675	4773.1675
G3901050	5147.33	674.4	50.5675	153.695	396.8225	927.1175	1526.815	2137.905	2835.11	3525.22
G3901070	6044.86	555.095	282.4025	535.235	870.3625	1464.555	2111.9825	2722.4675	3595.6	4389.1675
