name,neighborhood,city,year,stars
Dusek's,Pilsen,Chicago,2014,None
Elske,West Loop,Chicago,2014,None
Entente,Lakeview,Chicago,2014,None
GreenRiver,Streeterville,Chicago,2014,None
NoMI,Magnificent Mile,Chicago,2014,None
Oriole,West Loop,Chicago,2014,None
Parachute,Avondale,Chicago,2014,None
Roister,Fulton Market,Chicago,2014,None
Senza,Lakeview East,Chicago,2014,None
Smyth,West Loop,Chicago,2014,None
Vie,Western Springs,Chicago,2014,None
Blue Duck Tavern,West End,DC,2014,None
Fiola by Fabio Trabocchi,Penn Quarter,DC,2014,None
Kinship,Mount Vernon Square,DC,2014,None
Komi,Dupont Circle,DC,2014,None
Masseria,Union Market,DC,2014,None
Métier,Mount Vernon Square,DC,2014,None
Minibar by José Andrés,Penn Quarter,DC,2014,None
Pineapple & Pearls,Eastern Market,DC,2014,None
Plume,Downtown,DC,2014,None
Rose's Luxury,Eastern Market,DC,2014,None
Sushi Taro,Dupont Circle,DC,2014,None
Tail Up Goat,Adams Morgan,DC,2014,None
The Dabney,Mount Vernon Square,DC,2014,None
The Inn at Little Washington,"Washington, Virginia",DC,2014,None
A Voce Columbus,Manhattan,New York,2015,None
A Voce Madison,Manhattan,New York,2015,None
Adour,Manhattan,New York,2015,None
Agern,Manhattan,New York,2015,None
Allen & Delancey,Manhattan,New York,2015,None
Alto,Manhattan,New York,2015,None
Annisa,Manhattan,New York,2015,None
Anthos,Manhattan,New York,2015,None
L'Appart,Manhattan,New York,2015,None
Aska,Brooklyn,New York,2015,None
L'Atelier de Joël Robuchon,Manhattan,New York,2015,None
Bar Uchū,Manhattan,New York,2015,None
BLT Fish,Manhattan,New York,2015,None
Café Gray,Manhattan,New York,2015,None
Cagen,Manhattan,New York,2015,None
The Clocktower (restaurant),Manhattan,New York,2015,None
Contra,Manhattan,New York,2015,None
Convivio,Manhattan,New York,2015,None
Corton,Manhattan,New York,2015,None
Cote (restaurant),Manhattan,New York,2015,None
Country,Manhattan,New York,2015,None
Craft,Manhattan,New York,2015,None
Cru,Manhattan,New York,2015,None
Danji,Manhattan,New York,2015,None
Danube,Manhattan,New York,2015,None
Devi,Manhattan,New York,2015,None
Dressler,Brooklyn,New York,2015,None
Eighty-One,Manhattan,New York,2015,None
Etats-Unis,Manhattan,New York,2015,None
Faro,Brooklyn,New York,2015,None
Fiamma Osteria,Manhattan,New York,2015,None
The Finch,Brooklyn,New York,2015,None
Fleur de Sel,Manhattan,New York,2015,None
Gabriel Kreuther,Manhattan,New York,2015,None
Gilt,Manhattan,New York,2015,None
Gordon Ramsay at The London,Manhattan,New York,2015,None
La Goulue,Manhattan,New York,2015,None
Gunter Seeger,Manhattan,New York,2015,None
Heartbreak,Manhattan,New York,2015,None
Hirohisa,Manhattan,New York,2015,None
Insieme,Manhattan,New York,2015,None
JoJo,Manhattan,New York,2015,None
Kanoyama,Manhattan,New York,2015,None
Kurumazushi,Manhattan,New York,2015,None
Lan Sheng,Manhattan,New York,2015,None
Laut,Manhattan,New York,2015,None
Lever House,Manhattan,New York,2015,None
Lo Scalco,Manhattan,New York,2015,None
Marc Forgione,Manhattan,New York,2015,None
March,Manhattan,New York,2015,None
Nix,Manhattan,New York,2015,None
Nobu,Manhattan,New York,2015,None
Oceana,Manhattan,New York,2015,None
Perry Street,Manhattan,New York,2015,None
Rebelle,Manhattan,New York,2015,None
Le Restaurant,Manhattan,New York,2015,None
Rhong-Tiam,Manhattan,New York,2015,None
Rouge Tomate,Manhattan,New York,2015,None
Satsuki (restaurant),Manhattan,New York,2015,None
Saul,Brooklyn,New York,2015,None
Scalini Fedeli,Manhattan,New York,2015,None
Semilla,Brooklyn,New York,2015,None
Shalezeh,Manhattan,New York,2015,None
SHO Shaun Hergatt,Manhattan,New York,2015,None
La Sirena,Manhattan,New York,2015,None
Somtum Der,Manhattan,New York,2015,None
Sushi Amane,Manhattan,New York,2015,None
Sushi Ginza Onodera,Manhattan,New York,2015,None
Sushi Inoue,Manhattan,New York,2015,None
Sushi Yasuda,Manhattan,New York,2015,None
Sushi Zo,Manhattan,New York,2015,None
Tamarind Tribeca,Manhattan,New York,2015,None
Tempura Matsui,Manhattan,New York,2015,None
Uncle Boons,Manhattan,New York,2015,None
Ushiwakamaru,Manhattan,New York,2015,None
Veritas,Manhattan,New York,2015,None
Vong,Manhattan,New York,2015,None
wd~50,Manhattan,New York,2015,None
Adega,San Jose,San Francisco,2015,None
Alexander’s Steakhouse,Cupertino,San Francisco,2015,None
Al's Place,Mission,San Francisco,2015,None
Applewood,Guerneville,San Francisco,2015,None
Aster,Mission,San Francisco,2015,None
Bistro Jeanty,Yountville,San Francisco,2015,None
Californios,Mission,San Francisco,2015,None
Chez Panisse,Berkeley,San Francisco,2015,None
Commonwealth,Mission,San Francisco,2015,None
Dio Deka,Los Gatos,San Francisco,2015,None
Dry Creek Kitchen,Healdsburg,San Francisco,2015,None
Frances,Castro,San Francisco,2015,None
Hashiri,SoMa,San Francisco,2015,None
In Situ,SoMa,San Francisco,2015,None
Jū-Ni,North Panhandle,San Francisco,2015,None
K&L Bistro,Sebastopol,San Francisco,2015,None
Kenzo,Napa,San Francisco,2015,None
Kin Khao,Union Square,San Francisco,2015,None
Kinjo,Russian Hill,San Francisco,2015,None
La Costanera,Montara,San Francisco,2015,None
Lazy Bear,Mission,San Francisco,2015,None
Lord Stanley,Nob Hill,San Francisco,2015,None
Mister Jiu’s,Chinatown,San Francisco,2015,None
Mosu,Fillmore,San Francisco,2015,None
Mourad,SoMa,San Francisco,2015,None
Murray Circle,Sausalito,San Francisco,2015,None
Nico,Pacific Heights,San Francisco,2015,None
Octavia,Lower Pacific Heights,San Francisco,2015,None
Omakase,SoMa,San Francisco,2015,None
One Market,SoMa,San Francisco,2015,None
Range,Mission,San Francisco,2015,None
Rasa,Burlingame,San Francisco,2015,None
Redd,Yountville,San Francisco,2015,None
Rich Table,Hayes Valley,San Francisco,2015,None
Sante,Sonoma,San Francisco,2015,None
SingleThread Farms,Healdsburg,San Francisco,2015,None
Sushi Ran,Sausalito,San Francisco,2015,None
Sushi Yoshizumi,San Mateo,San Francisco,2015,None
The Progress,Fillmore,San Francisco,2015,None
Wako,Richmond,San Francisco,2015,None
Band of Bohemia,Ravenswood,Chicago,2015,None
Dusek's,Pilsen,Chicago,2015,None
Elske,West Loop,Chicago,2015,None
Entente,Lakeview,Chicago,2015,None
GreenRiver,Streeterville,Chicago,2015,None
Mexique,West Town,Chicago,2015,None
NoMI,Magnificent Mile,Chicago,2015,None
Oriole,West Loop,Chicago,2015,None
Parachute,Avondale,Chicago,2015,None
Roister,Fulton Market,Chicago,2015,None
Smyth,West Loop,Chicago,2015,None
The Lobby,Magnificent Mile,Chicago,2015,None
Vie,Western Springs,Chicago,2015,None
Blue Duck Tavern,West End,DC,2015,None
Fiola by Fabio Trabocchi,Penn Quarter,DC,2015,None
Kinship,Mount Vernon Square,DC,2015,None
Komi,Dupont Circle,DC,2015,None
Masseria,Union Market,DC,2015,None
Métier,Mount Vernon Square,DC,2015,None
Minibar by José Andrés,Penn Quarter,DC,2015,None
Pineapple & Pearls,Eastern Market,DC,2015,None
Plume,Downtown,DC,2015,None
Rose's Luxury,Eastern Market,DC,2015,None
Sushi Taro,Dupont Circle,DC,2015,None
Tail Up Goat,Adams Morgan,DC,2015,None
The Dabney,Mount Vernon Square,DC,2015,None
The Inn at Little Washington,"Washington, Virginia",DC,2015,None
15 East,Manhattan,New York,2016,None
A Voce Columbus,Manhattan,New York,2016,None
A Voce Madison,Manhattan,New York,2016,None
Adour,Manhattan,New York,2016,None
Agern,Manhattan,New York,2016,None
Allen & Delancey,Manhattan,New York,2016,None
Alto,Manhattan,New York,2016,None
Annisa,Manhattan,New York,2016,None
Anthos,Manhattan,New York,2016,None
L'Appart,Manhattan,New York,2016,None
Aska,Brooklyn,New York,2016,None
L'Atelier de Joël Robuchon,Manhattan,New York,2016,None
Bar Uchū,Manhattan,New York,2016,None
BLT Fish,Manhattan,New York,2016,None
Café Gray,Manhattan,New York,2016,None
The Clocktower (restaurant),Manhattan,New York,2016,None
Contra,Manhattan,New York,2016,None
Convivio,Manhattan,New York,2016,None
Corton,Manhattan,New York,2016,None
Cote (restaurant),Manhattan,New York,2016,None
Country,Manhattan,New York,2016,None
Craft,Manhattan,New York,2016,None
Cru,Manhattan,New York,2016,None
Danji,Manhattan,New York,2016,None
Danny Brown Wine Bar & Kitchen,Queens,New York,2016,None
Danube,Manhattan,New York,2016,None
Devi,Manhattan,New York,2016,None
Dressler,Brooklyn,New York,2016,None
Eighty-One,Manhattan,New York,2016,None
Etats-Unis,Manhattan,New York,2016,None
Faro,Brooklyn,New York,2016,None
Fiamma Osteria,Manhattan,New York,2016,None
Fleur de Sel,Manhattan,New York,2016,None
Gilt,Manhattan,New York,2016,None
Gordon Ramsay at The London,Manhattan,New York,2016,None
La Goulue,Manhattan,New York,2016,None
Gunter Seeger,Manhattan,New York,2016,None
Hakkasan,Manhattan,New York,2016,None
Heartbreak,Manhattan,New York,2016,None
Insieme,Manhattan,New York,2016,None
JoJo,Manhattan,New York,2016,None
Kanoyama,Manhattan,New York,2016,None
Kurumazushi,Manhattan,New York,2016,None
Lan Sheng,Manhattan,New York,2016,None
Laut,Manhattan,New York,2016,None
Lever House,Manhattan,New York,2016,None
Lincoln,Manhattan,New York,2016,None
Lo Scalco,Manhattan,New York,2016,None
Marc Forgione,Manhattan,New York,2016,None
March,Manhattan,New York,2016,None
Nix,Manhattan,New York,2016,None
Nobu,Manhattan,New York,2016,None
Oceana,Manhattan,New York,2016,None
Perry Street,Manhattan,New York,2016,None
Le Restaurant,Manhattan,New York,2016,None
Rhong-Tiam,Manhattan,New York,2016,None
Rouge Tomate,Manhattan,New York,2016,None
Satsuki (restaurant),Manhattan,New York,2016,None
Saul,Brooklyn,New York,2016,None
Scalini Fedeli,Manhattan,New York,2016,None
Seäsonal,Manhattan,New York,2016,None
Shalezeh,Manhattan,New York,2016,None
SHO Shaun Hergatt,Manhattan,New York,2016,None
La Sirena,Manhattan,New York,2016,None
Sushi Amane,Manhattan,New York,2016,None
Sushi Ginza Onodera,Manhattan,New York,2016,None
Sushi Inoue,Manhattan,New York,2016,None
Sushi Zo,Manhattan,New York,2016,None
Tamarind Tribeca,Manhattan,New York,2016,None
Torrisi Italian Specialities,Manhattan,New York,2016,None
Ushiwakamaru,Manhattan,New York,2016,None
Veritas,Manhattan,New York,2016,None
Vong,Manhattan,New York,2016,None
wd~50,Manhattan,New York,2016,None
Zabb Elee,Queens,New York,2016,None
Adega,San Jose,San Francisco,2016,None
Alexander’s Steakhouse,Cupertino,San Francisco,2016,None
Bistro Jeanty,Yountville,San Francisco,2016,None
Boulevard,SoMa,San Francisco,2016,None
Chez Panisse,Berkeley,San Francisco,2016,None
Dio Deka,Los Gatos,San Francisco,2016,None
Dry Creek Kitchen,Healdsburg,San Francisco,2016,None
Frances,Castro,San Francisco,2016,None
Hashiri,SoMa,San Francisco,2016,None
In Situ,SoMa,San Francisco,2016,None
Jū-Ni,North Panhandle,San Francisco,2016,None
K&L Bistro,Sebastopol,San Francisco,2016,None
Kenzo,Napa,San Francisco,2016,None
Kinjo,Russian Hill,San Francisco,2016,None
La Costanera,Montara,San Francisco,2016,None
La Folie,Russian Hill,San Francisco,2016,None
Madera,Menlo Park,San Francisco,2016,None
Maruya,Mission,San Francisco,2016,None
Mister Jiu’s,Chinatown,San Francisco,2016,None
Mosu,Fillmore,San Francisco,2016,None
Murray Circle,Sausalito,San Francisco,2016,None
One Market,SoMa,San Francisco,2016,None
Range,Mission,San Francisco,2016,None
Redd,Yountville,San Francisco,2016,None
Rich Table,Hayes Valley,San Francisco,2016,None
Sante,Sonoma,San Francisco,2016,None
SingleThread Farms,Healdsburg,San Francisco,2016,None
Sushi Ran,Sausalito,San Francisco,2016,None
The Progress,Fillmore,San Francisco,2016,None
Band of Bohemia,Ravenswood,Chicago,2016,None
Elske,West Loop,Chicago,2016,None
Entente,Lakeview,Chicago,2016,None
GreenRiver,Streeterville,Chicago,2016,None
Mexique,West Town,Chicago,2016,None
NoMI,Magnificent Mile,Chicago,2016,None
Oriole,West Loop,Chicago,2016,None
Roister,Fulton Market,Chicago,2016,None
Smyth,West Loop,Chicago,2016,None
The Lobby,Magnificent Mile,Chicago,2016,None
Vie,Western Springs,Chicago,2016,None
Blue Duck Tavern,West End,DC,2016,None
Fiola by Fabio Trabocchi,Penn Quarter,DC,2016,None
Kinship,Mount Vernon Square,DC,2016,None
Komi,Dupont Circle,DC,2016,None
Masseria,Union Market,DC,2016,None
Métier,Mount Vernon Square,DC,2016,None
Minibar by José Andrés,Penn Quarter,DC,2016,None
Pineapple & Pearls,Eastern Market,DC,2016,None
Plume,Downtown,DC,2016,None
Rose's Luxury,Eastern Market,DC,2016,None
Sushi Taro,Dupont Circle,DC,2016,None
Tail Up Goat,Adams Morgan,DC,2016,None
The Dabney,Mount Vernon Square,DC,2016,None
The Inn at Little Washington,"Washington, Virginia",DC,2016,None
15 East,Manhattan,New York,2017,None
A Voce Columbus,Manhattan,New York,2017,None
A Voce Madison,Manhattan,New York,2017,None
Adour,Manhattan,New York,2017,None
Allen & Delancey,Manhattan,New York,2017,None
Alto,Manhattan,New York,2017,None
Annisa,Manhattan,New York,2017,None
Anthos,Manhattan,New York,2017,None
L'Atelier de Joël Robuchon,Manhattan,New York,2017,None
Bar Uchū,Manhattan,New York,2017,None
BLT Fish,Manhattan,New York,2017,None
Bouley,Manhattan,New York,2017,None
Brushstroke,Manhattan,New York,2017,None
Café Gray,Manhattan,New York,2017,None
The Clocktower (restaurant),Manhattan,New York,2017,None
Convivio,Manhattan,New York,2017,None
Corton,Manhattan,New York,2017,None
Cote (restaurant),Manhattan,New York,2017,None
Country,Manhattan,New York,2017,None
Craft,Manhattan,New York,2017,None
Cru,Manhattan,New York,2017,None
Danji,Manhattan,New York,2017,None
Danny Brown Wine Bar & Kitchen,Queens,New York,2017,None
Danube,Manhattan,New York,2017,None
Devi,Manhattan,New York,2017,None
Dressler,Brooklyn,New York,2017,None
Eighty-One,Manhattan,New York,2017,None
Etats-Unis,Manhattan,New York,2017,None
Fiamma Osteria,Manhattan,New York,2017,None
Fleur de Sel,Manhattan,New York,2017,None
Gilt,Manhattan,New York,2017,None
Gordon Ramsay at The London,Manhattan,New York,2017,None
La Goulue,Manhattan,New York,2017,None
Hakkasan,Manhattan,New York,2017,None
Heartbreak,Manhattan,New York,2017,None
Ichimura at Brushstroke,Manhattan,New York,2017,None
Insieme,Manhattan,New York,2017,None
JoJo,Manhattan,New York,2017,None
Juni,Manhattan,New York,2017,None
Kurumazushi,Manhattan,New York,2017,None
Lan Sheng,Manhattan,New York,2017,None
Laut,Manhattan,New York,2017,None
Lever House,Manhattan,New York,2017,None
Lincoln,Manhattan,New York,2017,None
Lo Scalco,Manhattan,New York,2017,None
M. Wells Steakhouse,Queens,New York,2017,None
Marc Forgione,Manhattan,New York,2017,None
March,Manhattan,New York,2017,None
Nobu,Manhattan,New York,2017,None
Oceana,Manhattan,New York,2017,None
Perry Street,Manhattan,New York,2017,None
Picholine,Manhattan,New York,2017,None
Pok Pok NY,Brooklyn,New York,2017,None
Le Restaurant,Manhattan,New York,2017,None
Rhong-Tiam,Manhattan,New York,2017,None
Rosanjin,Manhattan,New York,2017,None
Rouge Tomate,Manhattan,New York,2017,None
Satsuki (restaurant),Manhattan,New York,2017,None
Saul,Brooklyn,New York,2017,None
Scalini Fedeli,Manhattan,New York,2017,None
Seäsonal,Manhattan,New York,2017,None
Shalezeh,Manhattan,New York,2017,None
SHO Shaun Hergatt,Manhattan,New York,2017,None
Somtum Der,Manhattan,New York,2017,None
The Spotted Pig,Manhattan,New York,2017,None
Sushi Amane,Manhattan,New York,2017,None
Sushi Azabu,Manhattan,New York,2017,None
Tamarind Tribeca,Manhattan,New York,2017,None
Telepan,Manhattan,New York,2017,None
Torrisi Italian Specialities,Manhattan,New York,2017,None
Veritas,Manhattan,New York,2017,None
Vong,Manhattan,New York,2017,None
wd~50,Manhattan,New York,2017,None
Zabb Elee,Queens,New York,2017,None
Alexander’s Steakhouse,Cupertino,San Francisco,2017,None
All Spice,San Mateo,San Francisco,2017,None
Bistro Jeanty,Yountville,San Francisco,2017,None
Boulevard,SoMa,San Francisco,2017,None
Chez Panisse,Berkeley,San Francisco,2017,None
Dio Deka,Los Gatos,San Francisco,2017,None
Dry Creek Kitchen,Healdsburg,San Francisco,2017,None
Frances,Castro,San Francisco,2017,None
In Situ,SoMa,San Francisco,2017,None
K&L Bistro,Sebastopol,San Francisco,2017,None
Kenzo,Napa,San Francisco,2017,None
Kinjo,Russian Hill,San Francisco,2017,None
Kusakabe,Financial District,San Francisco,2017,None
La Costanera,Montara,San Francisco,2017,None
La Folie,Russian Hill,San Francisco,2017,None
Maruya,Mission,San Francisco,2017,None
Murray Circle,Sausalito,San Francisco,2017,None
One Market,SoMa,San Francisco,2017,None
Range,Mission,San Francisco,2017,None
Redd,Yountville,San Francisco,2017,None
Rich Table,Hayes Valley,San Francisco,2017,None
Sante,Sonoma,San Francisco,2017,None
SingleThread Farms,Healdsburg,San Francisco,2017,None
Sushi Ran,Sausalito,San Francisco,2017,None
Elske,West Loop,Chicago,2017,None
Entente,Lakeview,Chicago,2017,None
Mexique,West Town,Chicago,2017,None
NoMI,Magnificent Mile,Chicago,2017,None
The Lobby,Magnificent Mile,Chicago,2017,None
Vie,Western Springs,Chicago,2017,None
Komi,Dupont Circle,DC,2017,None
Métier,Mount Vernon Square,DC,2017,None
15 East,Manhattan,New York,2018,None
A Voce Columbus,Manhattan,New York,2018,None
A Voce Madison,Manhattan,New York,2018,None
Adour,Manhattan,New York,2018,None
Allen & Delancey,Manhattan,New York,2018,None
Alto,Manhattan,New York,2018,None
Andanada,Manhattan,New York,2018,None
Annisa,Manhattan,New York,2018,None
Anthos,Manhattan,New York,2018,None
L'Atelier de Joël Robuchon,Manhattan,New York,2018,None
Betony,Manhattan,New York,2018,None
BLT Fish,Manhattan,New York,2018,None
Bouley,Manhattan,New York,2018,None
Brushstroke,Manhattan,New York,2018,None
Café Gray,Manhattan,New York,2018,None
Cagen,Manhattan,New York,2018,None
Convivio,Manhattan,New York,2018,None
Corton,Manhattan,New York,2018,None
Country,Manhattan,New York,2018,None
Craft,Manhattan,New York,2018,None
Cru,Manhattan,New York,2018,None
Danji,Manhattan,New York,2018,None
Danny Brown Wine Bar & Kitchen,Queens,New York,2018,None
Danube,Manhattan,New York,2018,None
Devi,Manhattan,New York,2018,None
Dressler,Brooklyn,New York,2018,None
Eighty-One,Manhattan,New York,2018,None
Etats-Unis,Manhattan,New York,2018,None
Fiamma Osteria,Manhattan,New York,2018,None
Fleur de Sel,Manhattan,New York,2018,None
Gilt,Manhattan,New York,2018,None
Gordon Ramsay at The London,Manhattan,New York,2018,None
La Goulue,Manhattan,New York,2018,None
Hakkasan,Manhattan,New York,2018,None
Heartbreak,Manhattan,New York,2018,None
Ichimura at Brushstroke,Manhattan,New York,2018,None
Insieme,Manhattan,New York,2018,None
JoJo,Manhattan,New York,2018,None
Juni,Manhattan,New York,2018,None
Kurumazushi,Manhattan,New York,2018,None
Lan Sheng,Manhattan,New York,2018,None
Laut,Manhattan,New York,2018,None
Lever House,Manhattan,New York,2018,None
Lincoln,Manhattan,New York,2018,None
Lo Scalco,Manhattan,New York,2018,None
Luksus at Torst,Brooklyn,New York,2018,None
M. Wells Steakhouse,Queens,New York,2018,None
Marc Forgione,Manhattan,New York,2018,None
March,Manhattan,New York,2018,None
Nobu,Manhattan,New York,2018,None
Oceana,Manhattan,New York,2018,None
Perry Street,Manhattan,New York,2018,None
Picholine,Manhattan,New York,2018,None
Piora,Manhattan,New York,2018,None
Pok Pok NY,Brooklyn,New York,2018,None
Public,Manhattan,New York,2018,None
Le Restaurant,Manhattan,New York,2018,None
Rhong-Tiam,Manhattan,New York,2018,None
Rosanjin,Manhattan,New York,2018,None
Saul,Brooklyn,New York,2018,None
Scalini Fedeli,Manhattan,New York,2018,None
Seäsonal,Manhattan,New York,2018,None
Semilla,Brooklyn,New York,2018,None
Shalezeh,Manhattan,New York,2018,None
SHO Shaun Hergatt,Manhattan,New York,2018,None
Somtum Der,Manhattan,New York,2018,None
The Spotted Pig,Manhattan,New York,2018,None
Sushi Azabu,Manhattan,New York,2018,None
Sushi of Gari,Manhattan,New York,2018,None
Take Root,Brooklyn,New York,2018,None
Tamarind Tribeca,Manhattan,New York,2018,None
Telepan,Manhattan,New York,2018,None
Torrisi Italian Specialities,Manhattan,New York,2018,None
Tulsi,Manhattan,New York,2018,None
Veritas,Manhattan,New York,2018,None
Vong,Manhattan,New York,2018,None
wd~50,Manhattan,New York,2018,None
Zabb Elee,Queens,New York,2018,None
Alexander’s Steakhouse,Cupertino,San Francisco,2018,None
All Spice,San Mateo,San Francisco,2018,None
Aziza,Richmond,San Francisco,2018,None
Bistro Jeanty,Yountville,San Francisco,2018,None
Boulevard,SoMa,San Francisco,2018,None
Chez Panisse,Berkeley,San Francisco,2018,None
Dio Deka,Los Gatos,San Francisco,2018,None
Dry Creek Kitchen,Healdsburg,San Francisco,2018,None
Frances,Castro,San Francisco,2018,None
K&L Bistro,Sebastopol,San Francisco,2018,None
Kusakabe,Financial District,San Francisco,2018,None
La Costanera,Montara,San Francisco,2018,None
La Folie,Russian Hill,San Francisco,2018,None
Maruya,Mission,San Francisco,2018,None
Mosu,Fillmore,San Francisco,2018,None
Murray Circle,Sausalito,San Francisco,2018,None
Nico,Pacific Heights,San Francisco,2018,None
One Market,SoMa,San Francisco,2018,None
Range,Mission,San Francisco,2018,None
Redd,Yountville,San Francisco,2018,None
Sante,Sonoma,San Francisco,2018,None
Solbar,Calistoga,San Francisco,2018,None
Sushi Ran,Sausalito,San Francisco,2018,None
Longman & Eagle,Logan Square,Chicago,2018,None
Mexique,West Town,Chicago,2018,None
NoMI,Magnificent Mile,Chicago,2018,None
The Lobby,Magnificent Mile,Chicago,2018,None
Vie,Western Springs,Chicago,2018,None
