in.county	lt_05	05_to_10	10_to_15	15_to_20	20_to_25	25_to_30	30_to_35	35_to_40	gt_40
G4900290	0	59.8225	222.9375	393.515	536.32	893.34	1257.66	1169.8425	1690.76
G4900310	657.165	456.235	732.3075	1098.8975	1283.315	1142.805	1216.74	1082.965	1559.155
G4900330	205.175	266.3925	671.2125	1371.8975	1475.78	1099.2925	1161.7325	879.78	1534.825
G4900350	0	4.7075	56.225	253.7075	447.045	724.9925	1123.885	1017.79	1943.8475
G4900370	0	0	43.46	247.27	503.605	845.7975	1261.555	1268.815	1725.4025
G4900390	0	28.2975	80.275	207.73	492.825	872.6775	1251.7	1320.0475	1833.2375
G4900410	12.8225	61.2425	246.485	404.23	696.4425	829.995	1008.97	1074.33	2054.995
G4900430	205.175	266.3925	671.2125	1371.8975	1475.78	1099.2925	1161.7325	879.78	1534.825
G4900450	0	4.7075	56.225	253.7075	447.045	724.9925	1123.885	1017.79	1943.8475
G4900470	46.8	138.445	487.8975	857.7925	827.8725	911.33	1151.4375	974.29	1671.3575
G4900490	0	28.2975	80.275	207.73	492.825	872.6775	1251.7	1320.0475	1833.2375
G4900510	205.175	266.3925	671.2125	1371.8975	1475.78	1099.2925	1161.7325	879.78	1534.825
G4900530	0	0	0	0	15.3	80.29	286.875	588.2125	2033.025
G4900550	29.135	156.8175	205.825	412.4775	515.0825	628.5575	896.8925	971.59	1850.58
G4900570	0	26	98.1525	509.79	852.4875	851.48	920.31	916.355	1834.5425
G5000010	549.6975	386.77	453.8225	795.9825	810.14	880.86	984.735	876.0175	1717.73
G5000030	793.3625	432.2425	598.3425	626.8675	874.44	897.85	1037.5275	850.9275	1548.2075
G5000050	568.205	400.8725	474.7375	729.03	867.4425	966.0575	1049.8325	983.4575	1728.89
G5000070	549.6975	386.77	453.8225	795.9825	810.14	880.86	984.735	876.0175	1717.73
G5000090	958.6425	583.815	630.2525	941.65	1104.67	892.4775	1113.4075	979.9075	1706.2925
G5000110	549.6975	386.77	453.8225	795.9825	810.14	880.86	984.735	876.0175	1717.73
G5000130	549.6975	386.77	453.8225	795.9825	810.14	880.86	984.735	876.0175	1717.73
G5000150	568.205	400.8725	474.7375	729.03	867.4425	966.0575	1049.8325	983.4575	1728.89
G5000170	568.205	400.8725	474.7375	729.03	867.4425	966.0575	1049.8325	983.4575	1728.89
G5000190	568.205	400.8725	474.7375	729.03	867.4425	966.0575	1049.8325	983.4575	1728.89
G5000210	793.3625	432.2425	598.3425	626.8675	874.44	897.85	1037.5275	850.9275	1548.2075
G5000230	568.205	400.8725	474.7375	729.03	867.4425	966.0575	1049.8325	983.4575	1728.89
G5000250	604.88	373.905	406.655	561.75	660.2525	802.8825	1085.54	1150.865	1701.2025
G5000270	571.8425	355.81	366.5225	663.99	559.795	651.325	1412.73	1165.57	1771.2925
G5100010	0	0	8.725	94.5325	323.07	423.57	631.6525	647.24	1835.7475
G5100030	2.575	12.05	21.775	162.275	372.46	305.5975	390.11	769.975	1882.4575
G5100050	367.82	260.98	373.0875	564.2325	755.5925	748.255	846.985	823.1475	1992.185
G5100070	2.5525	59.53	43.61	157.3725	276.09	504.33	684.13	769.245	1808.4625
G5100090	5.1575	14.175	71.94	266.0625	297.585	400.155	679.8125	843.7075	1788.1275
G5100110	5.1575	14.175	71.94	266.0625	297.585	400.155	679.8125	843.7075	1788.1275
G5100130	0	16.75	58.7775	216.4275	289.4075	293.5425	628.07	897.09	1969.625
G5100150	77.625	68.99	202.62	381.5025	459.705	594.755	724.0925	699.035	1782.2475
G5100170	367.82	260.98	373.0875	564.2325	755.5925	748.255	846.985	823.1475	1992.185
G5100190	5.1575	14.175	71.94	266.0625	297.585	400.155	679.8125	843.7075	1788.1275
G5100210	0	88.0525	165.55	239.1775	448.485	612.5575	579.905	610.8925	1948.2725
G5100230	0	0	47.0125	354.805	402.745	492.5275	636.08	702.8975	1776.53
G5100250	0	0	4.2425	118.39	235.7475	368.475	470.89	761.5775	1868.68
G5100270	20.585	131.2075	227.99	351.2825	560.5025	609.52	631.66	640.1275	1891.355
G5100290	2.5525	59.53	43.61	157.3725	276.09	504.33	684.13	769.245	1808.4625
G5100310	5.1575	14.175	71.94	266.0625	297.585	400.155	679.8125	843.7075	1788.1275
G5100330	45.9325	49.6125	155.6025	360.1425	520.5875	538.4875	648.92	721.125	1764.675
G5100350	113.505	112.5125	273.035	360.3175	736.255	631.165	740.4525	633.555	2023.115
G5100360	15.795	26.2775	57.35	124.075	283.4725	389.96	615.085	892.995	1638.4575
G5100370	2.5525	59.53	43.61	157.3725	276.09	504.33	684.13	769.245	1808.4625
G5100410	0	0	4.2425	118.39	235.7475	368.475	470.89	761.5775	1868.68
G5100430	21.6125	73.9075	230.6	411.2775	510.77	513.6275	851.7425	748.7875	1931.6875
G5100450	0	0	47.0125	354.805	402.745	492.5275	636.08	702.8975	1776.53
G5100470	82.3975	88.06	191.675	370.0425	442.5325	656.86	892.055	811.1	1811.82
G5100490	2.5525	59.53	43.61	157.3725	276.09	504.33	684.13	769.245	1808.4625
G5100510	20.585	131.2075	227.99	351.2825	560.5025	609.52	631.66	640.1275	1891.355
G5100530	0	0	4.2425	118.39	235.7475	368.475	470.89	761.5775	1868.68
G5100570	15.795	26.2775	57.35	124.075	283.4725	389.96	615.085	892.995	1638.4575
G5100590	38.7575	26.285	190.1425	354.33	421.8925	466.435	643.3375	793.79	1814.0425
G5100610	82.3975	88.06	191.675	370.0425	442.5325	656.86	892.055	811.1	1811.82
G5100630	0	97.67	165.74	343.085	505.035	776.0625	905.9725	787.9225	1753.13
G5100650	2.575	12.05	21.775	162.275	372.46	305.5975	390.11	769.975	1882.4575
G5100670	0	0	47.0125	354.805	402.745	492.5275	636.08	702.8975	1776.53
G5100690	21.6125	73.9075	230.6	411.2775	510.77	513.6275	851.7425	748.7875	1931.6875
G5100710	91.945	130.7425	284.2825	416.03	542.18	590.2525	739.7725	715.4575	1918.6575
G5100730	0	0	4.19	73.145	209.4825	262.2775	524.5525	712.5825	1772.905
G5100750	15.795	26.2775	57.35	124.075	283.4725	389.96	615.085	892.995	1638.4575
G5100770	113.505	112.5125	273.035	360.3175	736.255	631.165	740.4525	633.555	2023.115
G5100790	2.575	12.05	21.775	162.275	372.46	305.5975	390.11	769.975	1882.4575
G5100810	0	0	4.2425	118.39	235.7475	368.475	470.89	761.5775	1868.68
G5100830	0	0	6.3375	87.5025	222.5275	365.7075	558.15	747.955	1838.42
G5100850	15.795	26.2775	57.35	124.075	283.4725	389.96	615.085	892.995	1638.4575
G5100870	15.795	26.2775	57.35	124.075	283.4725	389.96	615.085	892.995	1638.4575
G5100890	41.5575	69.17	135.0425	318.3375	496.8375	616.275	721.3075	717.6125	1734.7975
G5100910	367.82	260.98	373.0875	564.2325	755.5925	748.255	846.985	823.1475	1992.185
G5100930	0	0	4.19	73.145	209.4825	262.2775	524.5525	712.5825	1772.905
G5100950	0	0	4.19	73.145	209.4825	262.2775	524.5525	712.5825	1772.905
G5100970	15.795	26.2775	57.35	124.075	283.4725	389.96	615.085	892.995	1638.4575
G5100990	38.4575	21.6975	63.5825	162.4475	222.6225	259.39	586.445	885.64	2018.185
G5101010	15.795	26.2775	57.35	124.075	283.4725	389.96	615.085	892.995	1638.4575
G5101030	0	0	4.19	73.145	209.4825	262.2775	524.5525	712.5825	1772.905
G5101050	20.585	131.2075	227.99	351.2825	560.5025	609.52	631.66	640.1275	1891.355
G5101070	20.5325	54.4925	240.6075	533.0125	503.0975	555.88	737.4775	829.1075	1889.5575
G5101090	2.575	12.05	21.775	162.275	372.46	305.5975	390.11	769.975	1882.4575
G5101110	2.5525	59.53	43.61	157.3725	276.09	504.33	684.13	769.245	1808.4625
G5101130	2.575	12.05	21.775	162.275	372.46	305.5975	390.11	769.975	1882.4575
G5101150	0	0	4.19	73.145	209.4825	262.2775	524.5525	712.5825	1772.905
G5101170	2.5525	59.53	43.61	157.3725	276.09	504.33	684.13	769.245	1808.4625
G5101190	0	0	4.19	73.145	209.4825	262.2775	524.5525	712.5825	1772.905
G5101210	0	97.67	165.74	343.085	505.035	776.0625	905.9725	787.9225	1753.13
G5101250	77.625	68.99	202.62	381.5025	459.705	594.755	724.0925	699.035	1782.2475
G5101270	15.795	26.2775	57.35	124.075	283.4725	389.96	615.085	892.995	1638.4575
G5101310	0	0	8.725	94.5325	323.07	423.57	631.6525	647.24	1835.7475
G5101330	0	0	8.5	54.5725	57.0075	140.8825	551.5925	842.9625	1940.905
G5101350	2.5525	59.53	43.61	157.3725	276.09	504.33	684.13	769.245	1808.4625
G5101370	2.575	12.05	21.775	162.275	372.46	305.5975	390.11	769.975	1882.4575
G5101390	2.575	12.05	21.775	162.275	372.46	305.5975	390.11	769.975	1882.4575
G5101410	41.5575	69.17	135.0425	318.3375	496.8375	616.275	721.3075	717.6125	1734.7975
G5101430	0	0	6.3375	87.5025	222.5275	365.7075	558.15	747.955	1838.42
G5101450	0	0	4.2425	118.39	235.7475	368.475	470.89	761.5775	1868.68
G5101470	2.5525	59.53	43.61	157.3725	276.09	504.33	684.13	769.245	1808.4625
G5101490	0	0	4.2425	118.39	235.7475	368.475	470.89	761.5775	1868.68
G5101530	82.3975	88.06	191.675	370.0425	442.5325	656.86	892.055	811.1	1811.82
G5101550	91.945	130.7425	284.2825	416.03	542.18	590.2525	739.7725	715.4575	1918.6575
G5101570	21.6125	73.9075	230.6	411.2775	510.77	513.6275	851.7425	748.7875	1931.6875
G5101590	0	0	8.5	54.5725	57.0075	140.8825	551.5925	842.9625	1940.905
G5101610	0	0	47.0125	354.805	402.745	492.5275	636.08	702.8975	1776.53
G5101630	367.82	260.98	373.0875	564.2325	755.5925	748.255	846.985	823.1475	1992.185
G5101650	77.625	68.99	202.62	381.5025	459.705	594.755	724.0925	699.035	1782.2475
G5101670	78.79	88.8625	255.6075	257.1275	378.7075	607.4725	749.23	796.93	1934.3
G5101690	15.4725	50.3475	144.1275	322.04	455.7125	422.23	734.005	714.8425	1770.2175
G5101710	21.6125	73.9075	230.6	411.2775	510.77	513.6275	851.7425	748.7875	1931.6875
G5101730	26.95	47.525	129.3125	324.2425	583.9875	619.27	793.7925	753.205	1888.905
G5101750	0	0	8.4475	43.3375	133.865	213.3425	508.7875	652.6675	1778.4475
G5101770	45.9325	49.6125	155.6025	360.1425	520.5875	538.4875	648.92	721.125	1764.675
G5101790	45.9325	49.6125	155.6025	360.1425	520.5875	538.4875	648.92	721.125	1764.675
G5101810	0	0	4.19	73.145	209.4825	262.2775	524.5525	712.5825	1772.905
G5101830	0	0	4.2425	118.39	235.7475	368.475	470.89	761.5775	1868.68
G5101850	26.95	47.525	129.3125	324.2425	583.9875	619.27	793.7925	753.205	1888.905
G5101870	21.6125	73.9075	230.6	411.2775	510.77	513.6275	851.7425	748.7875	1931.6875
G5101910	78.79	88.8625	255.6075	257.1275	378.7075	607.4725	749.23	796.93	1934.3
G5101930	0	0	8.5	54.5725	57.0075	140.8825	551.5925	842.9625	1940.905
G5101950	20.585	131.2075	227.99	351.2825	560.5025	609.52	631.66	640.1275	1891.355
G5101970	26.95	47.525	129.3125	324.2425	583.9875	619.27	793.7925	753.205	1888.905
G5101990	0	0	4.19	73.145	209.4825	262.2775	524.5525	712.5825	1772.905
G5105100	0	16.75	58.7775	216.4275	289.4075	293.5425	628.07	897.09	1969.625
G5105150	5.1575	14.175	71.94	266.0625	297.585	400.155	679.8125	843.7075	1788.1275
G5105200	78.79	88.8625	255.6075	257.1275	378.7075	607.4725	749.23	796.93	1934.3
G5105300	5.1575	14.175	71.94	266.0625	297.585	400.155	679.8125	843.7075	1788.1275
G5105400	2.575	12.05	21.775	162.275	372.46	305.5975	390.11	769.975	1882.4575
G5105500	0	0	0	13.2625	216.61	274.2975	491.3125	758.8925	1788.59
G5105700	0	0	4.2425	118.39	235.7475	368.475	470.89	761.5775	1868.68
G5105800	367.82	260.98	373.0875	564.2325	755.5925	748.255	846.985	823.1475	1992.185
G5105900	0	0	6.3375	87.5025	222.5275	365.7075	558.15	747.955	1838.42
G5105950	0	0	4.2425	118.39	235.7475	368.475	470.89	761.5775	1868.68
G5106000	38.7575	26.285	190.1425	354.33	421.8925	466.435	643.3375	793.79	1814.0425
G5106100	0	16.75	58.7775	216.4275	289.4075	293.5425	628.07	897.09	1969.625
G5106200	0	0	8.4475	43.3375	133.865	213.3425	508.7875	652.6675	1778.4475
G5106300	45.9325	49.6125	155.6025	360.1425	520.5875	538.4875	648.92	721.125	1764.675
G5106400	113.505	112.5125	273.035	360.3175	736.255	631.165	740.4525	633.555	2023.115
G5106500	0	11.66	45.6	191.1575	292.17	546.5775	667.205	804.2075	1732.68
G5106600	77.625	68.99	202.62	381.5025	459.705	594.755	724.0925	699.035	1782.2475
G5106700	15.795	26.2775	57.35	124.075	283.4725	389.96	615.085	892.995	1638.4575
G5106780	367.82	260.98	373.0875	564.2325	755.5925	748.255	846.985	823.1475	1992.185
G5106800	5.1575	14.175	71.94	266.0625	297.585	400.155	679.8125	843.7075	1788.1275
G5106830	82.3975	88.06	191.675	370.0425	442.5325	656.86	892.055	811.1	1811.82
G5106850	82.3975	88.06	191.675	370.0425	442.5325	656.86	892.055	811.1	1811.82
G5106900	41.5575	69.17	135.0425	318.3375	496.8375	616.275	721.3075	717.6125	1734.7975
G5107000	0	0	4.19	73.145	209.4825	262.2775	524.5525	712.5825	1772.905
G5107100	0	0	0	41.8825	119.4975	171.6725	280.555	698.69	1826.565
G5107200	20.585	131.2075	227.99	351.2825	560.5025	609.52	631.66	640.1275	1891.355
G5107300	0	0	4.2425	118.39	235.7475	368.475	470.89	761.5775	1868.68
G5107350	0	11.66	45.6	191.1575	292.17	546.5775	667.205	804.2075	1732.68
G5107400	0	0	0	41.8825	119.4975	171.6725	280.555	698.69	1826.565
G5107500	91.945	130.7425	284.2825	416.03	542.18	590.2525	739.7725	715.4575	1918.6575
G5107600	15.795	26.2775	57.35	124.075	283.4725	389.96	615.085	892.995	1638.4575
G5107700	0	0	47.0125	354.805	402.745	492.5275	636.08	702.8975	1776.53
G5107750	0	0	47.0125	354.805	402.745	492.5275	636.08	702.8975	1776.53
G5107900	77.625	68.99	202.62	381.5025	459.705	594.755	724.0925	699.035	1782.2475
G5108000	0	0	0	41.8825	119.4975	171.6725	280.555	698.69	1826.565
G5108100	0	0	4.25	51.05	100.78	165.145	396.3775	828.2625	1839.08
G5108200	77.625	68.99	202.62	381.5025	459.705	594.755	724.0925	699.035	1782.2475
G5108300	0	0	4.19	73.145	209.4825	262.2775	524.5525	712.5825	1772.905
G5108400	21.6125	73.9075	230.6	411.2775	510.77	513.6275	851.7425	748.7875	1931.6875
G5300010	0	0	4.25	92.655	337.0775	777.425	1331.7675	1229.38	1966
G5300030	0	0	14.965	146.3475	361.9875	461.93	829.36	1585.0225	2294.3
G5300050	0	0	2.125	72.9275	313.2325	457.2325	1183.495	1065.965	2178.42
G5300070	0	0	21.5575	154.165	472.4875	874.8125	1766.2025	907.5075	1767.8875
G5300090	0	0	0	0	35.985	124.2125	534.8425	1415.265	3939.6225
G5300110	0	0	0	0	8.4125	47.455	374.855	1009.32	3104.23
G5300130	0	0	0	0	25.1775	502.4375	1079.5875	1141.155	2360.4075
G5300150	0	0	0	0	55.43	174.855	446.0475	935.725	3429.9075
G5300170	0	0	21.5575	154.165	472.4875	874.8125	1766.2025	907.5075	1767.8875
G5300190	58.2475	227.8325	463.76	627.0475	805.6125	746.0875	1113.24	1364.8725	2147.1575
G5300210	0	0	2.125	72.9275	313.2325	457.2325	1183.495	1065.965	2178.42
G5300230	5.15	19.205	44.045	204.9225	338.1225	641.57	1717.235	1606.805	2254.5175
G5300250	0	0	4.25	92.655	337.0775	777.425	1331.7675	1229.38	1966
G5300270	0	0	0	3.755	56.475	58.285	254.4525	749.165	4219.82
G5300290	0	0	0	0	6.7675	67.8125	372.0925	903.1475	4283.6525
G5300310	0	0	0	0	6.7675	67.8125	372.0925	903.1475	4283.6525
G5300330	0	0	0	0	10.05	54.2	286.13	843.315	3448.1975
G5300350	0	0	0	7.6	82.925	176.685	489.77	1229.42	3758.255
G5300370	26.905	35.745	128.12	439.305	717.9125	729.665	1060.2575	1219.005	1974.62
G5300390	0	0	0	0	37.855	162.6325	820.6275	1406.615	2330.675
G5300410	0	0	23.3525	84.04	259.6375	594.9875	1074.545	1198.2375	2995.7975
G5300430	58.2475	227.8325	463.76	627.0475	805.6125	746.0875	1113.24	1364.8725	2147.1575
G5300450	0	0	0	7.6	82.925	176.685	489.77	1229.42	3758.255
G5300470	37.285	115.8525	74.98	96.325	189.14	651.1575	1558.43	1111.6125	1883.2
G5300490	0	0	0	0	1.705	60.51	279.6075	777.065	3916.9375
G5300510	0	0	6.45	102.4475	457.025	660.8675	1615.66	1599.415	2082.4475
G5300530	0	0	50.0975	66.0925	345.33	459.3225	897.86	1124.995	2950.1875
G5300550	0	0	0	0	6.7675	67.8125	372.0925	903.1475	4283.6525
G5300570	0	0	0	0	6.7675	67.8125	372.0925	903.1475	4283.6525
G5300590	0	0	0	0	37.855	162.6325	820.6275	1406.615	2330.675
G5300610	0	0	0	0	0	1.525	139.875	1095.1525	4112.71
G5300630	0	0	6.45	102.4475	457.025	660.8675	1615.66	1599.415	2082.4475
G5300650	58.2475	227.8325	463.76	627.0475	805.6125	746.0875	1113.24	1364.8725	2147.1575
G5300670	0	0	0	15.305	145.74	289.7375	606.9975	1242.6975	3320.2775
G5300690	0	0	0	0	1.705	60.51	279.6075	777.065	3916.9375
G5300710	0	0	0	0	25.1775	502.4375	1079.5875	1141.155	2360.4075
G5300730	0	0	0	5.7	72.36	302.22	713.16	1230.34	3591.14
G5300750	5.15	19.205	44.045	204.9225	338.1225	641.57	1717.235	1606.805	2254.5175
G5300770	26.905	35.745	128.12	439.305	717.9125	729.665	1060.2575	1219.005	1974.62
G5400010	299.23	122.805	270.93	474.995	681.2175	587.95	968.43	1014.6675	1906.2725
G5400030	0	16.63	123.35	201.2325	297.7125	407.6875	569.3125	919.5125	2051.86
G5400050	219.7825	151.005	165.165	254.425	391.83	509.8825	731.865	751.3225	1724.4125
G5400070	219.7825	151.005	165.165	254.425	391.83	509.8825	731.865	751.3225	1724.4125
G5400090	15.555	75.7025	173.2625	507.51	721.375	675.3175	1153.16	922.355	1676.945
G5400110	23.4225	88.2025	225.2925	272.28	291.0725	536.13	957.0025	926.0575	1501.2675
G5400130	50.5675	103.1275	243.1275	530.295	599.6975	611.09	697.205	690.11	1622.11
G5400150	219.7825	151.005	165.165	254.425	391.83	509.8825	731.865	751.3225	1724.4125
G5400170	0	25.7375	161.9625	277.195	675.315	633.3225	968.6875	883.985	1654.0575
G5400190	28.895	115.23	273.7625	497.515	559.77	510.76	880.4625	773.2675	1866.3525
G5400210	50.5675	103.1275	243.1275	530.295	599.6975	611.09	697.205	690.11	1622.11
G5400230	299.23	122.805	270.93	474.995	681.2175	587.95	968.43	1014.6675	1906.2725
G5400250	191.535	239.53	303.565	506.535	782.3625	762.3675	918.72	955.2525	1855.68
G5400270	21.6125	73.9075	230.6	411.2775	510.77	513.6275	851.7425	748.7875	1931.6875
G5400290	15.555	75.7025	173.2625	507.51	721.375	675.3175	1153.16	922.355	1676.945
G5400310	299.23	122.805	270.93	474.995	681.2175	587.95	968.43	1014.6675	1906.2725
G5400330	0	25.7375	161.9625	277.195	675.315	633.3225	968.6875	883.985	1654.0575
G5400350	219.7825	151.005	165.165	254.425	391.83	509.8825	731.865	751.3225	1724.4125
G5400370	0	16.63	123.35	201.2325	297.7125	407.6875	569.3125	919.5125	2051.86
G5400390	219.7825	151.005	165.165	254.425	391.83	509.8825	731.865	751.3225	1724.4125
G5400410	0	25.7375	161.9625	277.195	675.315	633.3225	968.6875	883.985	1654.0575
G5400430	23.4225	88.2025	225.2925	272.28	291.0725	536.13	957.0025	926.0575	1501.2675
G5400450	219.7825	151.005	165.165	254.425	391.83	509.8825	731.865	751.3225	1724.4125
G5400470	0	88.0525	165.55	239.1775	448.485	612.5575	579.905	610.8925	1948.2725
G5400490	0	25.7375	161.9625	277.195	675.315	633.3225	968.6875	883.985	1654.0575
G5400510	15.555	75.7025	173.2625	507.51	721.375	675.3175	1153.16	922.355	1676.945
G5400530	219.7825	151.005	165.165	254.425	391.83	509.8825	731.865	751.3225	1724.4125
G5400550	0	88.0525	165.55	239.1775	448.485	612.5575	579.905	610.8925	1948.2725
G5400570	21.6125	73.9075	230.6	411.2775	510.77	513.6275	851.7425	748.7875	1931.6875
G5400590	23.4225	88.2025	225.2925	272.28	291.0725	536.13	957.0025	926.0575	1501.2675
G5400610	285.345	105.4175	186.4175	280.9425	429.4475	492.9125	845.0025	823.8475	1758.0925
G5400630	191.535	239.53	303.565	506.535	782.3625	762.3675	918.72	955.2525	1855.68
G5400650	0	16.63	123.35	201.2325	297.7125	407.6875	569.3125	919.5125	2051.86
G5400670	219.7825	151.005	165.165	254.425	391.83	509.8825	731.865	751.3225	1724.4125
G5400690	15.555	75.7025	173.2625	507.51	721.375	675.3175	1153.16	922.355	1676.945
G5400710	299.23	122.805	270.93	474.995	681.2175	587.95	968.43	1014.6675	1906.2725
G5400730	50.5675	103.1275	243.1275	530.295	599.6975	611.09	697.205	690.11	1622.11
G5400750	367.82	260.98	373.0875	564.2325	755.5925	748.255	846.985	823.1475	1992.185
G5400770	285.345	105.4175	186.4175	280.9425	429.4475	492.9125	845.0025	823.8475	1758.0925
G5400790	219.7825	151.005	165.165	254.425	391.83	509.8825	731.865	751.3225	1724.4125
G5400810	28.895	115.23	273.7625	497.515	559.77	510.76	880.4625	773.2675	1866.3525
G5400830	299.23	122.805	270.93	474.995	681.2175	587.95	968.43	1014.6675	1906.2725
G5400850	50.5675	103.1275	243.1275	530.295	599.6975	611.09	697.205	690.11	1622.11
G5400870	219.7825	151.005	165.165	254.425	391.83	509.8825	731.865	751.3225	1724.4125
G5400890	28.895	115.23	273.7625	497.515	559.77	510.76	880.4625	773.2675	1866.3525
G5400910	0	25.7375	161.9625	277.195	675.315	633.3225	968.6875	883.985	1654.0575
G5400930	299.23	122.805	270.93	474.995	681.2175	587.95	968.43	1014.6675	1906.2725
G5400950	50.5675	103.1275	243.1275	530.295	599.6975	611.09	697.205	690.11	1622.11
G5400970	0	25.7375	161.9625	277.195	675.315	633.3225	968.6875	883.985	1654.0575
G5400990	23.4225	88.2025	225.2925	272.28	291.0725	536.13	957.0025	926.0575	1501.2675
G5401010	367.82	260.98	373.0875	564.2325	755.5925	748.255	846.985	823.1475	1992.185
G5401030	15.555	75.7025	173.2625	507.51	721.375	675.3175	1153.16	922.355	1676.945
G5401050	50.5675	103.1275	243.1275	530.295	599.6975	611.09	697.205	690.11	1622.11
G5401070	50.5675	103.1275	243.1275	530.295	599.6975	611.09	697.205	690.11	1622.11
G5401090	0	88.0525	165.55	239.1775	448.485	612.5575	579.905	610.8925	1948.2725
G5500010	765.635	325.0525	506.1675	768.68	1102.5975	800.5775	731.275	789.6775	1764.265
G5500030	1199.555	794.6	904.435	856.0825	827.8425	815.7775	1063.7675	993.665	1522.4275
G5500050	2011.8775	799.725	811.7275	830.5425	639.8	569.7975	918.51	727.055	1417.4125
G5500070	2154.995	760.355	666.9275	888.33	959.395	1127.43	1218.29	918.8975	1611.215
G5500090	762.84	426.925	583.6	872.78	1020.045	792.8925	1121.4625	894.3075	1428.5075
G5500110	1367.7525	702.6425	585.3275	881.9025	707.2675	538.025	596.36	823.42	1632.705
G5500130	3058.3675	680.2425	546.405	631.18	842.01	932.755	1025.14	774.14	1698.0875
